               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  41,            0.077951,            0.016966,            0.020687,              0.4218,             0.55791,             0.53571,             0.21035,            0.075144,           0.0096459,            0.015088,             0.00802,             0.00802,             0.00802
                  42,            0.076061,            0.018283,            0.020661,             0.58247,             0.56818,             0.58871,             0.29797,            0.073828,           0.0091882,             0.01512,           0.0079705,           0.0079705,           0.0079705
                  43,            0.074303,            0.017922,            0.019589,             0.44359,             0.38636,              0.5161,              0.1105,            0.078784,           0.0089746,            0.015044,            0.007921,            0.007921,            0.007921
                  44,            0.079359,            0.016585,            0.020265,             0.44359,             0.38636,              0.5161,              0.1105,            0.078784,           0.0089746,            0.015044,           0.0078715,           0.0078715,           0.0078715
                  45,            0.078551,            0.017721,            0.020226,             0.35911,             0.55809,             0.48418,             0.15858,            0.074694,           0.0090823,            0.014977,            0.007822,            0.007822,            0.007822
                  46,            0.071672,            0.018735,            0.019049,              0.5741,             0.60227,             0.59944,             0.25421,            0.071257,           0.0090098,            0.014865,           0.0077725,           0.0077725,           0.0077725
                  47,            0.071513,            0.018884,            0.020484,             0.42973,             0.54545,             0.44872,             0.12473,            0.068855,           0.0095553,            0.014744,            0.007723,            0.007723,            0.007723
                  48,            0.075783,            0.015717,            0.019855,             0.42973,             0.54545,             0.44872,             0.12473,            0.068855,           0.0095553,            0.014744,           0.0076735,           0.0076735,           0.0076735
                  49,            0.076079,            0.016576,            0.019993,             0.45691,             0.59091,             0.50235,             0.23456,            0.068458,           0.0093656,            0.014684,            0.007624,            0.007624,            0.007624
                  50,            0.074477,            0.016281,            0.019777,             0.67939,             0.50988,             0.61213,             0.13506,             0.07029,            0.008873,            0.014607,           0.0075745,           0.0075745,           0.0075745
                  51,            0.072297,            0.016089,            0.019946,             0.33513,             0.53409,             0.36112,             0.11891,             0.07344,           0.0089569,            0.014625,            0.007525,            0.007525,            0.007525
                  52,            0.071332,            0.015063,            0.018455,             0.33513,             0.53409,             0.36112,             0.11891,             0.07344,           0.0089569,            0.014625,           0.0074755,           0.0074755,           0.0074755
                  53,            0.071601,            0.017677,            0.019465,             0.36914,             0.52976,                0.37,             0.12471,            0.073107,           0.0088906,            0.014637,            0.007426,            0.007426,            0.007426
                  54,             0.06937,            0.016039,            0.019148,             0.76787,             0.68962,             0.68078,             0.25355,            0.068359,           0.0087423,            0.014521,           0.0073765,           0.0073765,           0.0073765
                  55,            0.070013,            0.015624,            0.019228,             0.42174,             0.56818,             0.41203,             0.19023,            0.070681,           0.0093627,            0.014496,            0.007327,            0.007327,            0.007327
                  56,            0.078285,            0.016383,            0.019901,             0.42174,             0.56818,             0.41203,             0.19023,            0.070681,           0.0093627,            0.014496,           0.0072775,           0.0072775,           0.0072775
                  57,            0.072372,             0.01597,            0.019227,             0.62951,             0.68182,             0.63124,              0.2015,            0.067667,           0.0093875,            0.014457,            0.007228,            0.007228,            0.007228
                  58,            0.068233,            0.014308,            0.018145,             0.66591,             0.60227,             0.61336,             0.24877,            0.069904,           0.0088215,            0.014438,           0.0071785,           0.0071785,           0.0071785
                  59,            0.069153,            0.016256,            0.018968,               0.543,             0.56818,             0.58438,             0.23538,            0.065187,           0.0090523,            0.014453,            0.007129,            0.007129,            0.007129
                  60,            0.074237,            0.013937,            0.018327,               0.543,             0.56818,             0.58438,             0.23538,            0.065187,           0.0090523,            0.014453,           0.0070795,           0.0070795,           0.0070795
                  61,             0.07155,             0.01506,            0.019601,             0.60641,             0.67972,              0.7053,             0.29136,            0.063558,           0.0086939,            0.014466,             0.00703,             0.00703,             0.00703
                  62,            0.068547,            0.014826,            0.019168,             0.77539,             0.67045,             0.68015,             0.26953,            0.069228,           0.0084183,            0.014357,           0.0069805,           0.0069805,           0.0069805
                  63,            0.067538,            0.015647,            0.018885,              0.6169,             0.72241,             0.53061,              0.2208,            0.064982,           0.0086317,            0.014245,            0.006931,            0.006931,            0.006931
                  64,            0.071595,            0.015466,            0.019649,              0.6169,             0.72241,             0.53061,              0.2208,            0.064982,           0.0086317,            0.014245,           0.0068815,           0.0068815,           0.0068815
                  65,             0.06925,            0.016534,            0.019091,              0.6585,             0.77773,             0.58819,             0.22267,            0.064701,           0.0086803,            0.014227,            0.006832,            0.006832,            0.006832
                  66,            0.066255,            0.014102,            0.018814,             0.77585,             0.68682,             0.69581,             0.40867,            0.064811,           0.0084372,            0.014304,           0.0067825,           0.0067825,           0.0067825
                  67,            0.067204,            0.015548,            0.018716,             0.60782,             0.69421,             0.68323,             0.24124,            0.062778,           0.0087934,            0.014238,            0.006733,            0.006733,            0.006733
                  68,            0.066656,            0.015787,            0.018072,             0.60782,             0.69421,             0.68323,             0.24124,            0.062778,           0.0087934,            0.014238,           0.0066835,           0.0066835,           0.0066835
                  69,             0.06486,            0.012712,            0.017447,             0.75644,             0.70528,             0.73805,             0.27939,            0.061399,           0.0086029,            0.014229,            0.006634,            0.006634,            0.006634
                  70,            0.064525,            0.014248,            0.018509,             0.83194,             0.73864,             0.78932,             0.42235,            0.059153,           0.0084226,             0.01413,           0.0065845,           0.0065845,           0.0065845
                  71,            0.061296,            0.014495,            0.018443,             0.79512,             0.68182,              0.7023,             0.37142,            0.062039,           0.0082431,            0.014077,            0.006535,            0.006535,            0.006535
                  72,            0.064511,            0.015599,            0.018756,             0.79512,             0.68182,              0.7023,             0.37142,            0.062039,           0.0082431,            0.014077,           0.0064855,           0.0064855,           0.0064855
                  73,            0.063808,            0.015801,            0.018756,             0.88624,             0.71591,             0.80168,             0.41325,            0.060525,            0.008234,            0.014014,            0.006436,            0.006436,            0.006436
                  74,            0.063305,            0.014427,            0.018495,              0.4947,             0.68182,              0.6113,             0.41784,            0.059848,           0.0082738,             0.01395,           0.0063865,           0.0063865,           0.0063865
                  75,            0.062481,             0.01508,            0.018941,             0.84869,             0.76189,             0.83638,              0.3859,             0.06079,           0.0082488,            0.013913,            0.006337,            0.006337,            0.006337
                  76,            0.064641,            0.016218,            0.019131,             0.84869,             0.76189,             0.83638,              0.3859,             0.06079,           0.0082488,            0.013913,           0.0062875,           0.0062875,           0.0062875
                  77,            0.061666,            0.016666,            0.019125,             0.84689,             0.69318,             0.77016,              0.3962,            0.058977,           0.0081596,            0.013896,            0.006238,            0.006238,            0.006238
                  78,            0.058936,            0.014141,             0.01851,             0.86231,             0.79455,             0.85313,             0.36851,            0.059737,           0.0081193,            0.013836,           0.0061885,           0.0061885,           0.0061885
                  79,            0.058272,            0.017292,            0.018519,             0.84783,             0.73864,             0.79893,             0.32396,            0.057742,           0.0082798,            0.013782,            0.006139,            0.006139,            0.006139
                  80,            0.059687,            0.013743,            0.018413,             0.84783,             0.73864,             0.79893,             0.32396,            0.057742,           0.0082798,            0.013782,           0.0060895,           0.0060895,           0.0060895
                  81,            0.058047,            0.014828,              0.0186,             0.89582,             0.75697,             0.83717,             0.37662,            0.055956,           0.0082724,            0.013766,             0.00604,             0.00604,             0.00604
                  82,            0.057106,             0.01493,            0.017722,             0.90801,             0.74371,              0.8157,             0.30674,            0.057386,           0.0081861,            0.013758,           0.0059905,           0.0059905,           0.0059905
                  83,            0.059086,            0.014697,            0.018697,             0.89026,             0.76132,             0.82776,             0.34645,            0.058072,           0.0080197,            0.013721,            0.005941,            0.005941,            0.005941
                  84,            0.064255,            0.014323,            0.018357,             0.89026,             0.76132,             0.82776,             0.34645,            0.058072,           0.0080197,            0.013721,           0.0058915,           0.0058915,           0.0058915
                  85,            0.058783,            0.015858,            0.018142,             0.88429,              0.7254,             0.81974,             0.40343,            0.057209,           0.0079188,            0.013724,            0.005842,            0.005842,            0.005842
                  86,            0.057687,            0.013393,            0.018242,             0.89985,             0.67672,             0.77819,             0.31551,            0.053084,           0.0083241,            0.013764,           0.0057925,           0.0057925,           0.0057925
                  87,            0.057605,            0.014664,            0.017302,             0.85061,             0.73046,             0.81124,             0.30115,            0.059664,           0.0079107,            0.013724,            0.005743,            0.005743,            0.005743
                  88,            0.059456,            0.013587,            0.018025,             0.85061,             0.73046,             0.81124,             0.30115,            0.059664,           0.0079107,            0.013724,           0.0056935,           0.0056935,           0.0056935
                  89,            0.057154,            0.014352,            0.016909,             0.90199,             0.70455,             0.82355,             0.34612,            0.055598,           0.0080094,             0.01373,            0.005644,            0.005644,            0.005644
                  90,            0.056821,            0.014574,              0.0183,             0.90227,             0.65909,             0.76659,             0.46069,            0.052551,           0.0078878,            0.013715,           0.0055945,           0.0055945,           0.0055945
                  91,             0.05769,            0.016439,            0.018837,             0.92127,             0.66799,             0.80013,             0.20788,            0.060575,           0.0078602,            0.013678,            0.005545,            0.005545,            0.005545
                  92,            0.063858,            0.012082,            0.017413,             0.92127,             0.66799,             0.80013,             0.20788,            0.060575,           0.0078602,            0.013678,           0.0054955,           0.0054955,           0.0054955
                  93,            0.059701,            0.015663,            0.018435,             0.93101,              0.7024,             0.79805,             0.26412,            0.057802,           0.0078871,             0.01367,            0.005446,            0.005446,            0.005446
                  94,            0.056511,            0.013432,            0.017079,             0.87715,             0.71266,             0.82154,             0.52125,            0.048657,           0.0078764,            0.013631,           0.0053965,           0.0053965,           0.0053965
                  95,            0.052374,            0.014154,            0.017944,             0.88099,             0.78409,             0.86911,             0.53342,            0.047456,            0.007803,            0.013663,            0.005347,            0.005347,            0.005347
                  96,            0.054666,            0.013618,            0.017171,             0.88099,             0.78409,             0.86911,             0.53342,            0.047456,            0.007803,            0.013663,           0.0052975,           0.0052975,           0.0052975
                  97,            0.052803,            0.014767,            0.017754,             0.89258,             0.85592,             0.91314,             0.47849,            0.049758,           0.0078111,            0.013648,            0.005248,            0.005248,            0.005248
                  98,            0.052324,            0.015547,            0.017771,             0.94121,             0.90909,             0.94519,             0.54943,            0.049345,            0.007719,            0.013621,           0.0051985,           0.0051985,           0.0051985
                  99,            0.054275,             0.01349,            0.018581,             0.93618,             0.92045,             0.95363,              0.3378,            0.053685,           0.0077424,            0.013637,            0.005149,            0.005149,            0.005149
                 100,            0.055601,            0.013906,            0.017501,             0.93618,             0.92045,             0.95363,              0.3378,            0.053685,           0.0077424,            0.013637,           0.0050995,           0.0050995,           0.0050995
                 101,            0.054843,              0.0144,            0.016969,             0.97235,             0.93479,             0.97024,             0.41416,            0.050783,            0.007704,            0.013649,             0.00505,             0.00505,             0.00505
                 102,            0.054218,            0.013141,             0.01762,             0.96763,             0.92045,             0.96172,             0.62161,            0.045288,           0.0076485,            0.013567,           0.0050005,           0.0050005,           0.0050005
                 103,            0.049383,            0.014156,            0.017556,             0.96634,             0.89007,             0.95715,             0.51559,            0.047233,           0.0077291,            0.013529,            0.004951,            0.004951,            0.004951
                 104,            0.054237,            0.016434,            0.018312,             0.96634,             0.89007,             0.95715,             0.51559,            0.047233,           0.0077291,            0.013529,           0.0049015,           0.0049015,           0.0049015
                 105,            0.052257,            0.013074,            0.016919,             0.96513,               0.875,              0.9407,             0.63137,            0.043521,           0.0077691,            0.013516,            0.004852,            0.004852,            0.004852
                 106,            0.050159,             0.01448,            0.016981,             0.96512,               0.875,             0.94864,             0.55959,            0.043882,            0.007719,            0.013416,           0.0048025,           0.0048025,           0.0048025
                 107,            0.052338,            0.013775,            0.017331,             0.95715,             0.87948,             0.94203,             0.56145,            0.047951,           0.0075727,            0.013389,            0.004753,            0.004753,            0.004753
                 108,             0.05771,            0.012641,            0.018313,             0.95715,             0.87948,             0.94203,             0.56145,            0.047951,           0.0075727,            0.013389,           0.0047035,           0.0047035,           0.0047035
                 109,            0.054615,            0.013834,            0.018132,              0.9661,             0.88159,             0.95439,             0.57486,            0.045472,            0.007581,            0.013343,            0.004654,            0.004654,            0.004654
                 110,            0.052477,            0.012622,            0.017752,             0.95559,             0.88534,             0.94745,             0.57497,            0.046538,           0.0075307,            0.013237,           0.0046045,           0.0046045,           0.0046045
                 111,              0.0509,            0.014522,            0.016922,             0.95142,             0.88188,             0.94749,             0.49131,            0.050682,           0.0075364,              0.0132,            0.004555,            0.004555,            0.004555
                 112,             0.05317,            0.012839,            0.016927,             0.95142,             0.88188,             0.94749,             0.49131,            0.050682,           0.0075364,              0.0132,           0.0045055,           0.0045055,           0.0045055
                 113,            0.052805,            0.012307,             0.01716,             0.93724,             0.88636,             0.95125,             0.63914,            0.043646,           0.0075841,            0.013116,            0.004456,            0.004456,            0.004456
                 114,            0.050853,            0.013049,            0.017165,             0.90319,             0.88636,              0.9485,             0.53766,            0.046614,           0.0076241,            0.013081,           0.0044065,           0.0044065,           0.0044065
                 115,             0.04908,            0.013815,            0.017408,             0.92977,             0.88636,             0.93018,             0.49814,             0.04745,           0.0075905,            0.013041,            0.004357,            0.004357,            0.004357
                 116,            0.053324,            0.014854,            0.017241,             0.92977,             0.88636,             0.93018,             0.49814,             0.04745,           0.0075905,            0.013041,           0.0043075,           0.0043075,           0.0043075
                 117,            0.053527,            0.013829,            0.017967,             0.92192,             0.89113,             0.92976,             0.53719,            0.045952,           0.0075955,            0.013008,            0.004258,            0.004258,            0.004258
                 118,             0.05141,            0.013513,            0.017364,             0.84653,             0.90628,             0.93153,             0.48824,             0.04851,           0.0075023,            0.012991,           0.0042085,           0.0042085,           0.0042085
                 119,            0.051966,              0.0144,            0.018087,             0.89784,             0.92678,             0.96353,             0.60944,            0.043946,           0.0074551,            0.012997,            0.004159,            0.004159,            0.004159
                 120,            0.049973,            0.013634,            0.016376,             0.89784,             0.92678,             0.96353,             0.60944,            0.043946,           0.0074551,            0.012997,           0.0041095,           0.0041095,           0.0041095
                 121,            0.052215,            0.013223,            0.017317,             0.89574,             0.93182,             0.96747,             0.65324,            0.042316,           0.0073659,            0.012988,             0.00406,             0.00406,             0.00406
                 122,             0.04926,            0.013145,            0.017419,             0.89376,             0.94318,             0.97088,             0.60052,            0.044103,           0.0073442,            0.012956,           0.0040105,           0.0040105,           0.0040105
                 123,            0.051095,            0.013554,            0.018024,             0.91983,             0.92261,             0.97413,             0.63738,            0.042331,           0.0073271,            0.012913,            0.003961,            0.003961,            0.003961
                 124,            0.050423,            0.013951,            0.017072,             0.91983,             0.92261,             0.97413,             0.63738,            0.042331,           0.0073271,            0.012913,           0.0039115,           0.0039115,           0.0039115
                 125,             0.04934,            0.014096,            0.018015,             0.91826,             0.90484,             0.97398,             0.67165,            0.041302,           0.0072544,            0.012864,            0.003862,            0.003862,            0.003862
                 126,            0.045723,            0.012018,            0.015871,             0.91979,             0.92524,             0.97498,             0.54914,            0.045145,           0.0073395,             0.01279,           0.0038125,           0.0038125,           0.0038125
                 127,            0.048942,            0.013712,            0.015906,             0.93047,             0.95455,             0.97949,             0.57451,            0.045579,           0.0072546,            0.012772,            0.003763,            0.003763,            0.003763
                 128,            0.051579,            0.013578,            0.016296,             0.93047,             0.95455,             0.97949,             0.57451,            0.045579,           0.0072546,            0.012772,           0.0037135,           0.0037135,           0.0037135
                 129,            0.051368,            0.013251,            0.018189,             0.91215,             0.94318,             0.97869,               0.613,            0.044356,            0.007225,            0.012754,            0.003664,            0.003664,            0.003664
                 130,            0.051543,            0.011884,            0.016586,             0.90158,             0.92045,             0.96959,             0.53012,            0.046084,           0.0071993,            0.012737,           0.0036145,           0.0036145,           0.0036145
                 131,            0.050443,            0.013148,            0.016452,             0.91586,             0.92045,             0.96879,             0.59413,            0.044357,            0.007194,             0.01279,            0.003565,            0.003565,            0.003565
                 132,            0.050272,            0.014215,            0.016115,             0.91586,             0.92045,             0.96879,             0.59413,            0.044357,            0.007194,             0.01279,           0.0035155,           0.0035155,           0.0035155
                 133,            0.050285,            0.015464,            0.017564,             0.91213,             0.90909,             0.95761,             0.62159,            0.042876,           0.0072174,            0.012828,            0.003466,            0.003466,            0.003466
                 134,            0.049507,            0.013183,            0.017555,             0.91698,             0.90909,              0.9522,             0.54786,            0.044906,           0.0073175,            0.012814,           0.0034165,           0.0034165,           0.0034165
                 135,             0.04955,            0.014797,            0.017451,             0.91766,             0.94077,             0.97258,             0.63902,             0.04177,           0.0072367,             0.01276,            0.003367,            0.003367,            0.003367
                 136,            0.050416,             0.01439,             0.01695,             0.91766,             0.94077,             0.97258,             0.63902,             0.04177,           0.0072367,             0.01276,           0.0033175,           0.0033175,           0.0033175
                 137,            0.049871,            0.013269,            0.016618,              0.9115,             0.94318,             0.96288,             0.65243,            0.040659,           0.0072515,            0.012753,            0.003268,            0.003268,            0.003268
                 138,             0.04877,            0.012891,            0.016028,             0.91383,             0.96591,             0.97877,             0.62062,            0.043245,            0.007195,            0.012722,           0.0032185,           0.0032185,           0.0032185
                 139,             0.04692,            0.012425,            0.016273,             0.92144,             0.97455,             0.97708,             0.67407,            0.040805,           0.0071311,            0.012661,            0.003169,            0.003169,            0.003169
                 140,            0.046074,            0.013133,            0.015837,             0.92144,             0.97455,             0.97708,             0.67407,            0.040805,           0.0071311,            0.012661,           0.0031195,           0.0031195,           0.0031195
                 141,             0.04794,            0.012865,            0.017153,             0.92992,             0.96591,             0.97511,             0.70263,            0.039855,           0.0071168,            0.012605,             0.00307,             0.00307,             0.00307
                 142,            0.048871,            0.011837,            0.017122,             0.93396,             0.96365,             0.97462,             0.67016,            0.040897,           0.0071244,            0.012567,           0.0030205,           0.0030205,           0.0030205
                 143,             0.04833,            0.013289,            0.016657,             0.92333,              0.9677,             0.97193,             0.62681,            0.041961,            0.007154,            0.012529,            0.002971,            0.002971,            0.002971
                 144,            0.048443,            0.013094,            0.017238,             0.92333,              0.9677,             0.97193,             0.62681,            0.041961,            0.007154,            0.012529,           0.0029215,           0.0029215,           0.0029215
                 145,            0.047898,            0.012763,            0.017011,              0.9225,             0.95418,             0.96843,              0.6632,            0.040638,           0.0071435,             0.01249,            0.002872,            0.002872,            0.002872
                 146,             0.04898,            0.012474,             0.01697,             0.89322,             0.97727,             0.96851,             0.69012,            0.040183,           0.0070906,            0.012457,           0.0028225,           0.0028225,           0.0028225
                 147,            0.046912,            0.013709,            0.016374,             0.89425,             0.96591,             0.96711,             0.67385,             0.04053,           0.0070746,            0.012451,            0.002773,            0.002773,            0.002773
                 148,             0.04726,            0.012381,            0.016578,             0.89425,             0.96591,             0.96711,             0.67385,             0.04053,           0.0070746,            0.012451,           0.0027235,           0.0027235,           0.0027235
                 149,            0.048011,            0.012144,            0.015767,             0.89743,             0.94318,             0.96591,             0.66225,            0.041184,           0.0070903,            0.012452,            0.002674,            0.002674,            0.002674
                 150,            0.047216,            0.011431,            0.016279,             0.89124,             0.94318,             0.96752,             0.69525,             0.03972,           0.0071037,            0.012439,           0.0026245,           0.0026245,           0.0026245
                 151,            0.046504,            0.012695,            0.016713,             0.87086,             0.95447,             0.96616,             0.67718,            0.040455,           0.0071344,            0.012418,            0.002575,            0.002575,            0.002575
                 152,            0.048225,            0.012708,            0.016238,             0.87086,             0.95447,             0.96616,             0.67718,            0.040455,           0.0071344,            0.012418,           0.0025255,           0.0025255,           0.0025255
                 153,             0.04839,            0.014445,            0.017444,              0.8619,             0.94318,             0.96488,             0.70069,            0.039911,           0.0071044,            0.012395,            0.002476,            0.002476,            0.002476
                 154,            0.047547,            0.011993,            0.016525,             0.86384,             0.94318,              0.9612,             0.63426,            0.041582,           0.0070906,             0.01235,           0.0024265,           0.0024265,           0.0024265
                 155,             0.04658,            0.013487,            0.016821,             0.89937,             0.94318,             0.96499,             0.67472,            0.039629,           0.0070481,            0.012342,            0.002377,            0.002377,            0.002377
                 156,            0.046711,            0.012395,            0.016615,             0.89937,             0.94318,             0.96499,             0.67472,            0.039629,           0.0070481,            0.012342,           0.0023275,           0.0023275,           0.0023275
                 157,            0.049284,            0.013081,            0.017223,             0.89089,             0.95455,             0.96859,             0.69198,            0.039687,            0.007004,            0.012347,            0.002278,            0.002278,            0.002278
                 158,            0.045705,            0.012119,            0.017081,             0.87406,             0.97727,             0.97201,              0.6815,            0.040112,           0.0069733,            0.012312,           0.0022285,           0.0022285,           0.0022285
                 159,             0.04571,            0.012109,            0.016559,             0.91417,             0.97727,             0.97511,             0.69977,            0.039534,            0.006984,            0.012291,            0.002179,            0.002179,            0.002179
                 160,            0.048043,            0.011986,            0.018082,             0.91417,             0.97727,             0.97511,             0.69977,            0.039534,            0.006984,            0.012291,           0.0021295,           0.0021295,           0.0021295
                 161,            0.046176,            0.012482,            0.015437,             0.93062,             0.97727,             0.97867,             0.70599,            0.039725,           0.0069752,            0.012279,             0.00208,             0.00208,             0.00208
                 162,            0.046898,            0.013248,            0.016764,             0.93356,             0.95179,             0.97884,             0.71577,            0.039451,           0.0069642,             0.01227,           0.0020305,           0.0020305,           0.0020305
