               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  19,             0.07739,            0.021331,            0.021884,             0.11623,             0.74974,             0.18101,            0.035718,            0.075966,            0.012757,            0.017301,             0.04579,           0.0047902,           0.0047902
                  20,            0.078069,            0.025155,             0.02177,             0.77307,             0.46341,             0.49348,             0.16996,            0.071717,            0.012509,            0.016726,            0.042972,           0.0049724,           0.0049724
                  21,            0.074013,            0.021757,            0.021723,             0.75984,             0.47561,             0.50133,             0.17503,            0.071155,            0.012356,            0.016744,            0.040149,           0.0051487,           0.0051487
                  22,            0.074481,             0.02086,            0.021402,             0.16545,             0.53659,             0.22135,            0.051528,            0.075176,            0.012455,            0.016315,            0.037319,            0.005319,            0.005319
                  23,            0.076767,            0.022122,            0.020769,             0.25129,             0.46341,             0.39884,            0.090629,            0.080929,            0.011477,            0.016028,            0.034483,           0.0054833,           0.0054833
                  24,             0.07901,              0.0212,            0.020351,             0.29781,             0.47561,             0.43621,             0.10419,            0.073159,             0.01194,            0.015793,            0.031642,           0.0056418,           0.0056418
                  25,            0.075331,            0.023187,            0.021162,             0.19774,              0.4878,             0.23604,            0.084962,            0.074383,            0.011102,            0.015631,            0.028794,           0.0057942,           0.0057942
                  26,            0.079333,            0.019159,            0.020517,             0.36012,             0.63415,             0.44324,             0.22818,             0.06704,            0.011872,             0.01562,            0.025941,           0.0059408,           0.0059408
                  27,            0.070364,            0.023534,             0.02069,             0.36061,             0.62195,             0.40391,              0.1133,            0.070167,            0.011148,            0.015498,            0.023081,           0.0060814,           0.0060814
                  28,            0.079064,            0.019263,            0.020351,             0.36061,             0.62195,             0.40391,              0.1133,            0.070167,            0.011148,            0.015498,            0.020216,           0.0062161,           0.0062161
                  29,            0.073366,            0.020177,            0.020749,             0.34495,              0.6186,             0.45308,             0.21174,            0.066541,            0.011436,            0.015377,            0.017345,           0.0063448,           0.0063448
                  30,            0.075703,            0.018935,            0.020891,             0.32626,             0.48847,             0.50473,             0.24084,            0.075569,            0.010105,            0.015328,            0.014468,           0.0064676,           0.0064676
                  31,            0.080301,            0.018279,            0.020321,             0.22087,                 0.5,             0.37153,             0.17491,            0.074734,            0.010649,            0.015251,            0.011584,           0.0065844,           0.0065844
                  32,            0.074846,            0.019724,            0.019919,             0.22087,                 0.5,             0.37153,             0.17491,            0.074734,            0.010649,            0.015251,           0.0086954,           0.0066954,           0.0066954
                  33,            0.071975,            0.018767,            0.019928,             0.34429,              0.4878,             0.45408,             0.21109,            0.065721,            0.011691,            0.015206,            0.006733,            0.006733,            0.006733
                  34,            0.070698,            0.018712,            0.020654,             0.40235,             0.46341,             0.50333,             0.23634,            0.074134,            0.009922,            0.014947,            0.006733,            0.006733,            0.006733
                  35,            0.072027,            0.018978,            0.020265,             0.20364,             0.51404,             0.25924,             0.11504,            0.076162,            0.010016,            0.014835,            0.006634,            0.006634,            0.006634
                  36,             0.07613,            0.017385,             0.01999,             0.20364,             0.51404,             0.25924,             0.11504,            0.076162,            0.010016,            0.014835,            0.006535,            0.006535,            0.006535
                  37,            0.078611,            0.018418,            0.019684,              0.2639,             0.58537,             0.29711,             0.13737,            0.072535,            0.010042,            0.014723,            0.006436,            0.006436,            0.006436
                  38,            0.077947,            0.016695,            0.019781,             0.31235,              0.4878,             0.47649,             0.16563,            0.069342,           0.0098414,            0.014639,            0.006337,            0.006337,            0.006337
                  39,             0.07531,             0.01718,             0.01953,             0.70691,             0.42683,             0.24851,            0.090866,            0.071568,           0.0096173,            0.014645,            0.006238,            0.006238,            0.006238
                  40,            0.075489,            0.016316,             0.01972,             0.70691,             0.42683,             0.24851,            0.090866,            0.071568,           0.0096173,            0.014645,            0.006139,            0.006139,            0.006139
                  41,            0.070869,            0.020063,            0.020202,             0.74178,                 0.5,             0.31832,             0.13077,            0.068969,           0.0097423,            0.014689,             0.00604,             0.00604,             0.00604
                  42,            0.067469,            0.017578,            0.019303,             0.56532,             0.67073,             0.68178,             0.29488,            0.062596,           0.0094576,            0.014559,            0.005941,            0.005941,            0.005941
                  43,            0.069112,             0.01807,            0.019492,             0.57837,             0.77998,             0.65873,             0.18053,            0.066574,           0.0093198,             0.01463,            0.005842,            0.005842,            0.005842
                  44,            0.068962,            0.017541,            0.020276,             0.57837,             0.77998,             0.65873,             0.18053,            0.066574,           0.0093198,             0.01463,            0.005743,            0.005743,            0.005743
                  45,            0.064435,            0.016886,             0.01943,             0.86027,              0.8495,             0.84968,             0.40196,            0.059802,           0.0093775,            0.014537,            0.005644,            0.005644,            0.005644
                  46,            0.064491,            0.018639,            0.019094,              0.5552,              0.7561,             0.57331,             0.13911,            0.067486,           0.0092921,            0.014395,            0.005545,            0.005545,            0.005545
                  47,            0.066228,             0.01868,            0.018989,             0.94188,             0.71951,             0.77976,             0.20577,            0.067279,           0.0089107,            0.014217,            0.005446,            0.005446,            0.005446
                  48,            0.070966,            0.017839,            0.019598,             0.94188,             0.71951,             0.77976,             0.20577,            0.067279,           0.0089107,            0.014217,            0.005347,            0.005347,            0.005347
                  49,            0.065369,            0.016889,            0.018952,              0.7595,             0.62019,             0.64532,             0.25814,            0.066748,           0.0089307,            0.014157,            0.005248,            0.005248,            0.005248
                  50,            0.068621,            0.019357,            0.019469,             0.50379,             0.69809,             0.50634,             0.16632,            0.068059,           0.0089674,            0.014193,            0.005149,            0.005149,            0.005149
                  51,            0.075656,            0.016632,            0.018838,             0.54007,             0.63805,             0.67481,             0.30083,            0.058549,           0.0091577,            0.014145,             0.00505,             0.00505,             0.00505
                  52,            0.064337,            0.016334,            0.019496,             0.54007,             0.63805,             0.67481,             0.30083,            0.058549,           0.0091577,            0.014145,            0.004951,            0.004951,            0.004951
                  53,            0.062184,            0.017736,            0.018881,             0.71006,             0.64634,              0.7073,             0.40706,            0.053837,           0.0092158,            0.014132,            0.004852,            0.004852,            0.004852
                  54,             0.05999,            0.017735,            0.019205,             0.67888,             0.64466,              0.6935,             0.33054,             0.06386,           0.0086684,            0.014107,            0.004753,            0.004753,            0.004753
                  55,            0.061261,            0.014852,            0.018106,             0.40055,             0.60976,             0.58524,              0.2723,            0.064468,           0.0089202,            0.014078,            0.004654,            0.004654,            0.004654
                  56,            0.061686,            0.017755,            0.018582,             0.40055,             0.60976,             0.58524,              0.2723,            0.064468,           0.0089202,            0.014078,            0.004555,            0.004555,            0.004555
                  57,            0.062563,            0.016698,            0.018729,             0.52412,             0.63415,             0.60247,             0.39517,            0.059506,           0.0090065,            0.014037,            0.004456,            0.004456,            0.004456
                  58,            0.061161,            0.016811,            0.018929,             0.53029,             0.63415,             0.64262,             0.23766,            0.061564,           0.0089784,            0.013979,            0.004357,            0.004357,            0.004357
                  59,            0.063163,             0.01648,            0.018533,             0.62173,             0.58537,              0.6965,             0.44563,            0.054047,           0.0089073,            0.014001,            0.004258,            0.004258,            0.004258
                  60,            0.062435,            0.017758,            0.019089,             0.62173,             0.58537,              0.6965,             0.44563,            0.054047,           0.0089073,            0.014001,            0.004159,            0.004159,            0.004159
                  61,            0.059428,            0.015929,            0.018409,             0.93218,             0.59756,             0.73053,               0.485,            0.053264,           0.0088696,            0.013942,             0.00406,             0.00406,             0.00406
                  62,            0.056294,            0.015146,            0.017686,             0.65581,             0.91166,              0.7815,             0.47617,            0.056678,            0.008677,            0.013868,            0.003961,            0.003961,            0.003961
                  63,            0.060361,            0.016137,            0.017667,             0.84244,              0.7439,             0.85602,             0.49473,            0.051504,            0.008801,            0.013914,            0.003862,            0.003862,            0.003862
                  64,            0.062407,            0.013573,            0.018069,             0.84244,              0.7439,             0.85602,             0.49473,            0.051504,            0.008801,            0.013914,            0.003763,            0.003763,            0.003763
                  65,            0.058806,            0.015684,            0.018996,             0.86982,             0.82927,             0.90831,             0.49918,             0.05088,           0.0087395,            0.013875,            0.003664,            0.003664,            0.003664
                  66,            0.058198,            0.016526,            0.018418,             0.90147,             0.84146,             0.91046,             0.48974,            0.054174,           0.0085688,            0.013803,            0.003565,            0.003565,            0.003565
                  67,            0.058621,            0.013987,             0.01804,             0.96334,             0.79539,             0.94026,             0.47088,            0.052292,           0.0085926,            0.013834,            0.003466,            0.003466,            0.003466
                  68,            0.057348,            0.015503,            0.018006,             0.96334,             0.79539,             0.94026,             0.47088,            0.052292,           0.0085926,            0.013834,            0.003367,            0.003367,            0.003367
                  69,            0.058102,            0.018249,            0.019106,             0.95837,             0.86585,             0.94235,             0.46812,            0.051516,           0.0085311,            0.013781,            0.003268,            0.003268,            0.003268
                  70,            0.055469,            0.016243,            0.018788,             0.96692,              0.8625,             0.94009,             0.59405,             0.04727,           0.0084119,            0.013725,            0.003169,            0.003169,            0.003169
                  71,            0.058471,            0.014775,            0.017989,             0.92486,              0.7708,             0.86681,             0.30831,            0.061758,           0.0081573,            0.013686,             0.00307,             0.00307,             0.00307
                  72,            0.062489,             0.01566,            0.018394,             0.92486,              0.7708,             0.86681,             0.30831,            0.061758,           0.0081573,            0.013686,            0.002971,            0.002971,            0.002971
                  73,            0.058534,            0.014554,            0.018178,             0.94556,             0.78151,             0.88167,             0.41729,            0.057774,           0.0081816,            0.013665,            0.002872,            0.002872,            0.002872
                  74,            0.055571,            0.015779,            0.017566,             0.96389,             0.79017,             0.88587,             0.58715,            0.047619,           0.0081983,            0.013678,            0.002773,            0.002773,            0.002773
                  75,            0.054466,            0.014766,            0.018193,             0.96242,             0.78654,             0.87754,             0.47313,            0.052581,            0.008152,            0.013669,            0.002674,            0.002674,            0.002674
                  76,            0.052364,            0.014266,            0.017053,             0.96242,             0.78654,             0.87754,             0.47313,            0.052581,            0.008152,            0.013669,            0.002575,            0.002575,            0.002575
                  77,            0.053437,             0.01543,             0.01807,             0.95427,             0.78049,             0.87407,             0.58006,            0.048103,           0.0082273,            0.013658,            0.002476,            0.002476,            0.002476
                  78,            0.054137,            0.015505,            0.018508,             0.96354,             0.78588,             0.88114,             0.57979,            0.046668,           0.0082226,            0.013649,            0.002377,            0.002377,            0.002377
                  79,            0.054272,            0.015536,            0.018824,             0.96286,             0.79073,             0.88826,             0.53199,            0.050065,           0.0081139,            0.013596,            0.002278,            0.002278,            0.002278
                  80,             0.05501,            0.015545,             0.01854,             0.96286,             0.79073,             0.88826,             0.53199,            0.050065,           0.0081139,            0.013596,            0.002179,            0.002179,            0.002179
                  81,            0.055218,            0.017294,            0.018841,              0.9632,             0.79776,             0.91084,             0.59269,            0.048099,           0.0081325,            0.013577,             0.00208,             0.00208,             0.00208
                  82,            0.052792,            0.017645,            0.017677,             0.96374,             0.82424,             0.92824,             0.66196,            0.045575,           0.0082355,            0.013548,            0.001981,            0.001981,            0.001981
                  83,            0.053469,            0.014516,            0.018438,             0.96615,             0.83929,              0.9412,             0.66178,            0.046164,           0.0082331,            0.013539,            0.001882,            0.001882,            0.001882
                  84,            0.052411,            0.014256,            0.018289,             0.96615,             0.83929,              0.9412,             0.66178,            0.046164,           0.0082331,            0.013539,            0.001783,            0.001783,            0.001783
                  85,            0.051706,            0.016929,             0.01788,             0.96638,             0.89501,             0.95879,             0.68142,            0.045187,           0.0082579,             0.01353,            0.001684,            0.001684,            0.001684
                  86,            0.052129,            0.015098,            0.017386,              0.9665,             0.89799,              0.9665,             0.66675,            0.046402,           0.0082464,            0.013516,            0.001585,            0.001585,            0.001585
                  87,            0.051471,            0.013756,             0.01762,             0.96852,             0.91193,             0.97248,             0.70159,            0.045009,           0.0082908,            0.013509,            0.001486,            0.001486,            0.001486
                  88,            0.050593,            0.015662,            0.017111,             0.96852,             0.91193,             0.97248,             0.70159,            0.045009,           0.0082908,            0.013509,            0.001387,            0.001387,            0.001387
                  89,            0.053357,            0.015443,            0.018066,             0.96915,             0.94372,             0.97377,             0.69626,            0.045485,           0.0083017,            0.013496,            0.001288,            0.001288,            0.001288
                  90,            0.051782,            0.015376,            0.017318,             0.96816,             0.94843,             0.97816,             0.67808,            0.045424,           0.0083017,            0.013486,            0.001189,            0.001189,            0.001189
                  91,            0.050969,            0.014845,             0.01698,             0.96742,             0.94854,             0.98185,             0.64006,            0.046533,           0.0082703,             0.01346,             0.00109,             0.00109,             0.00109
                  92,            0.051124,            0.013775,            0.017819,             0.96742,             0.94854,             0.98185,             0.64006,            0.046533,           0.0082703,             0.01346,            0.000991,            0.000991,            0.000991
                  93,            0.052347,            0.014993,            0.017831,             0.96832,             0.97586,             0.98269,             0.66895,            0.045641,           0.0082231,             0.01345,            0.000892,            0.000892,            0.000892
                  94,             0.05063,            0.014779,            0.016589,             0.96927,             0.97403,             0.98302,             0.70154,            0.044852,           0.0081902,            0.013446,            0.000793,            0.000793,            0.000793
                  95,            0.051986,            0.013614,            0.017192,             0.96903,             0.97141,             0.98285,             0.69308,            0.045045,           0.0082006,            0.013436,            0.000694,            0.000694,            0.000694
                  96,            0.049775,            0.014562,            0.017069,             0.96903,             0.97141,             0.98285,             0.69308,            0.045045,           0.0082006,            0.013436,            0.000595,            0.000595,            0.000595
                  97,            0.052509,            0.015231,            0.019061,             0.96906,             0.97085,             0.98285,             0.70207,            0.044741,           0.0081887,            0.013424,            0.000496,            0.000496,            0.000496
                  98,            0.052318,            0.014821,            0.018259,             0.96911,             0.97215,             0.98338,             0.71403,            0.044187,           0.0081887,            0.013422,            0.000397,            0.000397,            0.000397
                  99,             0.05095,            0.013606,            0.017565,             0.96911,             0.97499,             0.98338,             0.70291,            0.044226,           0.0081873,             0.01342,            0.000298,            0.000298,            0.000298
