               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  16,            0.064743,            0.020507,           0.0067645,             0.51692,                 0.5,            0.053942,            0.018713,            0.080579,             0.01325,           0.0043266,            0.054604,            0.004604,            0.004604
                  17,            0.075932,            0.020591,           0.0062423,             0.52098,                 0.5,            0.071494,            0.022599,            0.080419,            0.013015,           0.0041401,            0.051854,            0.004854,            0.004854
                  18,            0.075635,            0.020768,           0.0064705,             0.90843,               0.475,             0.53218,             0.14725,            0.068464,            0.012429,            0.003717,            0.049101,            0.005101,            0.005101
                  19,            0.065699,             0.02025,           0.0061922,              0.5205,                 0.5,             0.11484,            0.036976,            0.075214,            0.012035,           0.0035387,            0.046345,           0.0053451,           0.0053451
                  20,            0.072088,            0.018171,           0.0050976,             0.94848,                 0.5,             0.61352,              0.1944,            0.064297,            0.013097,           0.0032126,            0.043586,           0.0055862,           0.0055862
                  21,            0.067125,            0.018411,            0.004723,             0.51249,                 0.5,              0.5099,             0.24474,             0.07254,            0.011773,           0.0026869,            0.040824,           0.0058243,           0.0058243
                  22,            0.072823,            0.019245,           0.0050878,             0.91464,                 0.5,             0.59291,             0.19689,            0.058399,            0.012262,           0.0027501,            0.038059,           0.0060595,           0.0060595
                  23,            0.062667,            0.017744,           0.0050749,             0.91056,                 0.5,             0.71758,              0.2233,            0.071857,            0.011628,           0.0028666,            0.035292,           0.0062917,           0.0062917
                  24,            0.068862,            0.019161,           0.0044556,             0.91212,                 0.5,             0.80706,              0.4177,            0.065049,             0.01212,           0.0030641,            0.032521,           0.0065209,           0.0065209
                  25,            0.066212,             0.01753,           0.0049915,             0.89376,               0.475,             0.66505,             0.24634,            0.071426,            0.011559,           0.0025502,            0.029747,           0.0067471,           0.0067471
                  26,            0.063914,            0.019016,             0.00435,             0.20685,             0.85714,             0.45759,             0.21384,            0.060443,            0.012551,           0.0029775,             0.02697,           0.0069704,           0.0069704
                  27,            0.064409,            0.020155,            0.004719,               0.915,                 0.5,             0.59173,             0.21734,            0.058453,            0.012042,            0.002613,            0.024191,           0.0071907,           0.0071907
                  28,            0.062775,            0.019133,           0.0041113,               0.915,                 0.5,             0.59173,             0.21734,            0.058453,            0.012042,            0.002613,            0.021408,            0.007408,            0.007408
                  29,            0.061504,            0.018012,            0.004979,             0.30905,             0.85714,             0.59562,              0.1973,             0.06157,            0.011361,           0.0028481,            0.018622,           0.0076224,           0.0076224
                  30,            0.059057,             0.01847,           0.0045238,             0.16815,             0.87801,             0.35316,             0.13579,            0.064415,            0.011505,           0.0025318,            0.015834,           0.0078338,           0.0078338
                  31,            0.068487,            0.015593,           0.0044757,             0.31536,             0.78571,             0.56483,             0.13702,            0.082201,            0.010155,           0.0026369,            0.013042,           0.0080422,           0.0080422
                  32,            0.069219,            0.017649,           0.0039394,             0.31536,             0.78571,             0.56483,             0.13702,            0.082201,            0.010155,           0.0026369,            0.010248,           0.0082477,           0.0082477
                  33,            0.064138,            0.017758,           0.0037771,             0.33497,             0.92857,             0.80401,             0.25562,              0.0603,            0.010742,           0.0023173,           0.0083665,           0.0083665,           0.0083665
                  34,            0.063244,            0.017914,           0.0036403,             0.32087,             0.85714,             0.56534,             0.20757,            0.078913,           0.0091913,           0.0019602,           0.0083665,           0.0083665,           0.0083665
                  35,            0.068144,            0.015265,           0.0034806,             0.49613,             0.91071,             0.68824,             0.27905,            0.063088,            0.010474,            0.002217,            0.008317,            0.008317,            0.008317
                  36,            0.063282,            0.015689,           0.0041268,             0.49613,             0.91071,             0.68824,             0.27905,            0.063088,            0.010474,            0.002217,           0.0082675,           0.0082675,           0.0082675
                  37,            0.053821,            0.018421,           0.0034992,             0.64755,             0.90124,             0.71654,             0.35914,            0.049618,            0.011316,           0.0022499,            0.008218,            0.008218,            0.008218
                  38,            0.058468,            0.018387,           0.0032058,             0.40715,             0.66071,             0.48899,             0.13569,            0.069709,           0.0093822,           0.0018112,           0.0081685,           0.0081685,           0.0081685
                  39,            0.067557,            0.015972,           0.0032039,             0.67525,             0.85714,             0.72344,             0.30202,             0.06171,           0.0097666,           0.0019428,            0.008119,            0.008119,            0.008119
                  40,            0.057694,            0.016285,           0.0032573,             0.67525,             0.85714,             0.72344,             0.30202,             0.06171,           0.0097666,           0.0019428,           0.0080695,           0.0080695,           0.0080695
                  41,            0.052476,            0.018773,           0.0032172,             0.78821,             0.85714,             0.94345,             0.43224,            0.049799,            0.010769,           0.0019953,             0.00802,             0.00802,             0.00802
                  42,             0.05259,            0.016481,           0.0033146,             0.67172,             0.82492,             0.90843,             0.43621,            0.047354,             0.01075,           0.0019477,           0.0079705,           0.0079705,           0.0079705
                  43,            0.059712,             0.01808,           0.0029815,             0.79159,             0.77721,             0.79968,             0.22065,            0.055776,           0.0098391,           0.0018705,            0.007921,            0.007921,            0.007921
                  44,             0.05782,            0.017691,           0.0030562,             0.79159,             0.77721,             0.79968,             0.22065,            0.055776,           0.0098391,           0.0018705,           0.0078715,           0.0078715,           0.0078715
                  45,            0.054648,            0.018322,           0.0028567,             0.92915,             0.85714,             0.91696,              0.3778,            0.052843,            0.009686,           0.0018696,            0.007822,            0.007822,            0.007822
                  46,            0.056273,            0.016703,           0.0029412,             0.52211,             0.51786,             0.61602,             0.36742,            0.058884,           0.0096743,             0.00197,           0.0077725,           0.0077725,           0.0077725
                  47,            0.059932,            0.017933,           0.0031719,             0.94753,             0.85714,              0.9108,             0.37399,            0.059777,           0.0095277,           0.0020882,            0.007723,            0.007723,            0.007723
                  48,            0.052398,            0.015826,           0.0031045,             0.94753,             0.85714,              0.9108,             0.37399,            0.059777,           0.0095277,           0.0020882,           0.0076735,           0.0076735,           0.0076735
                  49,            0.049079,            0.017287,           0.0032159,              0.9369,             0.83214,             0.88876,             0.32422,            0.055819,           0.0096598,           0.0021295,            0.007624,            0.007624,            0.007624
                  50,            0.054145,            0.017233,           0.0029463,             0.32769,             0.82096,             0.65061,             0.33848,            0.050173,           0.0095882,           0.0018406,           0.0075745,           0.0075745,           0.0075745
                  51,            0.061792,             0.01504,           0.0026688,             0.77876,             0.85714,             0.83703,             0.32421,            0.052717,           0.0092456,             0.00205,            0.007525,            0.007525,            0.007525
                  52,            0.051666,            0.016727,           0.0024131,             0.77876,             0.85714,             0.83703,             0.32421,            0.052717,           0.0092456,             0.00205,           0.0074755,           0.0074755,           0.0074755
                  53,            0.048321,            0.017233,           0.0026543,             0.76565,             0.85714,             0.76778,             0.30092,            0.044834,           0.0094604,           0.0020283,            0.007426,            0.007426,            0.007426
                  54,            0.050625,            0.016615,            0.002787,             0.62034,             0.85714,             0.72495,             0.36664,            0.056644,           0.0092201,           0.0017483,           0.0073765,           0.0073765,           0.0073765
                  55,            0.062718,            0.013438,           0.0024242,             0.70041,             0.85714,             0.77701,             0.32446,            0.046739,           0.0093336,           0.0017588,            0.007327,            0.007327,            0.007327
                  56,            0.046157,            0.015998,           0.0025747,             0.70041,             0.85714,             0.77701,             0.32446,            0.046739,           0.0093336,           0.0017588,           0.0072775,           0.0072775,           0.0072775
                  57,            0.046511,            0.015904,           0.0023382,             0.64448,             0.86149,             0.72525,             0.37639,            0.042187,           0.0096579,            0.001603,            0.007228,            0.007228,            0.007228
                  58,            0.046997,            0.015363,           0.0022928,             0.72482,             0.89951,             0.81668,             0.35461,            0.054924,           0.0087562,           0.0015738,           0.0071785,           0.0071785,           0.0071785
                  59,             0.05412,            0.016221,           0.0024632,             0.60851,             0.89155,             0.68919,             0.42555,            0.041831,           0.0093739,           0.0017469,            0.007129,            0.007129,            0.007129
                  60,            0.046338,            0.016296,           0.0022293,             0.60851,             0.89155,             0.68919,             0.42555,            0.041831,           0.0093739,           0.0017469,           0.0070795,           0.0070795,           0.0070795
                  61,            0.041409,            0.017793,           0.0021306,             0.76755,             0.86791,             0.92778,             0.44128,            0.037274,           0.0093026,           0.0017101,             0.00703,             0.00703,             0.00703
                  62,             0.04322,            0.015203,           0.0023759,             0.83716,             0.85714,             0.85662,             0.29141,            0.049447,           0.0086367,           0.0016484,           0.0069805,           0.0069805,           0.0069805
                  63,             0.05047,            0.013818,           0.0018376,             0.90803,             0.85714,              0.8693,             0.53596,            0.039668,           0.0086341,           0.0017334,            0.006931,            0.006931,            0.006931
                  64,              0.0466,            0.014378,           0.0022542,             0.90803,             0.85714,              0.8693,             0.53596,            0.039668,           0.0086341,           0.0017334,           0.0068815,           0.0068815,           0.0068815
                  65,            0.045948,            0.012624,           0.0022002,             0.90588,             0.90412,             0.95873,             0.56121,            0.036963,           0.0086958,           0.0016936,            0.006832,            0.006832,            0.006832
                  66,            0.046412,            0.013463,           0.0022059,             0.71896,             0.83214,             0.90431,             0.37056,            0.056668,           0.0080073,           0.0016993,           0.0067825,           0.0067825,           0.0067825
                  67,            0.048974,            0.013066,           0.0020161,             0.90581,             0.86042,             0.96284,             0.43603,            0.045063,           0.0080717,           0.0017401,            0.006733,            0.006733,            0.006733
                  68,            0.044816,             0.01638,           0.0021287,             0.90581,             0.86042,             0.96284,             0.43603,            0.045063,           0.0080717,           0.0017401,           0.0066835,           0.0066835,           0.0066835
                  69,            0.039634,            0.014907,           0.0020929,             0.90802,             0.99797,             0.97839,             0.66873,            0.034408,           0.0078347,           0.0016369,            0.006634,            0.006634,            0.006634
                  70,            0.040846,            0.013719,           0.0022641,             0.66155,                   1,             0.91626,             0.44083,            0.040603,           0.0078354,           0.0014351,           0.0065845,           0.0065845,           0.0065845
                  71,            0.045831,             0.01484,           0.0019932,             0.81369,               0.875,             0.94271,             0.51047,            0.036044,           0.0078053,           0.0014702,            0.006535,            0.006535,            0.006535
                  72,            0.042841,            0.013831,           0.0019171,             0.81369,               0.875,             0.94271,             0.51047,            0.036044,           0.0078053,           0.0014702,           0.0064855,           0.0064855,           0.0064855
                  73,            0.041314,            0.014043,           0.0020848,             0.92891,                   1,               0.995,             0.69792,            0.033545,           0.0077577,           0.0014382,            0.006436,            0.006436,            0.006436
                  74,            0.043308,            0.013229,           0.0020304,             0.90774,             0.89191,               0.995,             0.42697,            0.043933,            0.007648,           0.0012005,           0.0063865,           0.0063865,           0.0063865
                  75,            0.049185,            0.013351,           0.0022006,             0.90784,                   1,             0.99259,             0.44894,            0.040018,            0.007683,           0.0013142,            0.006337,            0.006337,            0.006337
                  76,            0.043638,            0.012973,           0.0017389,             0.90784,                   1,             0.99259,             0.44894,            0.040018,            0.007683,           0.0013142,           0.0062875,           0.0062875,           0.0062875
                  77,            0.038922,            0.013606,           0.0018855,               0.911,             0.85714,             0.94896,             0.52392,            0.035541,           0.0075896,           0.0012815,            0.006238,            0.006238,            0.006238
                  78,              0.0417,            0.013975,           0.0018263,             0.82318,             0.89594,             0.96186,              0.4433,            0.039924,           0.0075812,           0.0012568,           0.0061885,           0.0061885,           0.0061885
                  79,            0.048344,            0.013544,           0.0018642,             0.98131,              0.9994,               0.995,             0.44639,            0.034078,           0.0072842,           0.0012101,            0.006139,            0.006139,            0.006139
                  80,            0.038456,             0.01284,            0.001636,             0.98131,              0.9994,               0.995,             0.44639,            0.034078,           0.0072842,           0.0012101,           0.0060895,           0.0060895,           0.0060895
                  81,            0.034441,            0.012873,           0.0016727,              0.9834,                   1,               0.995,             0.64803,            0.026817,           0.0070806,           0.0011204,             0.00604,             0.00604,             0.00604
                  82,            0.036622,            0.012507,           0.0017491,             0.95243,             0.98732,              0.9691,             0.42789,            0.035172,           0.0069962,           0.0011689,           0.0059905,           0.0059905,           0.0059905
                  83,            0.038415,            0.010957,           0.0017145,             0.94571,                   1,               0.995,              0.7106,            0.031907,            0.006736,           0.0010786,            0.005941,            0.005941,            0.005941
                  84,            0.040511,            0.013115,           0.0015495,             0.94571,                   1,               0.995,              0.7106,            0.031907,            0.006736,           0.0010786,           0.0058915,           0.0058915,           0.0058915
                  85,            0.038951,            0.012852,           0.0014679,             0.90374,                   1,               0.995,             0.55307,            0.029003,           0.0067542,           0.0010668,            0.005842,            0.005842,            0.005842
                  86,            0.034498,            0.012187,           0.0014855,             0.76091,                   1,               0.995,             0.49758,            0.032828,           0.0067356,           0.0010238,           0.0057925,           0.0057925,           0.0057925
                  87,            0.039298,            0.012355,            0.001594,             0.84825,                   1,               0.995,             0.68407,            0.033749,           0.0065913,           0.0010351,            0.005743,            0.005743,            0.005743
                  88,             0.03944,           0.0097015,           0.0017817,             0.84825,                   1,               0.995,             0.68407,            0.033749,           0.0065913,           0.0010351,           0.0056935,           0.0056935,           0.0056935
                  89,            0.038739,            0.010936,           0.0016147,             0.98036,                   1,               0.995,             0.57201,            0.034147,           0.0064273,           0.0010445,            0.005644,            0.005644,            0.005644
                  90,             0.03883,            0.012181,           0.0014566,              0.9801,                   1,               0.995,             0.47832,            0.042458,           0.0063989,           0.0010014,           0.0055945,           0.0055945,           0.0055945
                  91,            0.041863,            0.010984,           0.0013864,             0.95316,                   1,             0.99381,             0.62683,            0.032891,           0.0063121,           0.0010675,            0.005545,            0.005545,            0.005545
                  92,            0.037916,            0.012061,           0.0015168,             0.95316,                   1,             0.99381,             0.62683,            0.032891,           0.0063121,           0.0010675,           0.0054955,           0.0054955,           0.0054955
                  93,            0.033767,            0.012267,           0.0016784,             0.98645,                   1,               0.995,             0.48555,            0.028185,           0.0062482,           0.0010896,            0.005446,            0.005446,            0.005446
                  94,            0.030817,            0.011075,           0.0015282,             0.89704,                   1,             0.98609,              0.5558,            0.030958,           0.0061991,           0.0011545,           0.0053965,           0.0053965,           0.0053965
                  95,            0.035603,            0.011196,           0.0016374,             0.99123,                   1,               0.995,             0.70806,            0.032603,           0.0060017,           0.0011971,            0.005347,            0.005347,            0.005347
                  96,            0.035239,            0.010872,           0.0017391,             0.99123,                   1,               0.995,             0.70806,            0.032603,           0.0060017,           0.0011971,           0.0052975,           0.0052975,           0.0052975
                  97,            0.033607,            0.012186,           0.0015607,             0.98671,                   1,               0.995,             0.67673,            0.030615,           0.0060008,           0.0012633,            0.005248,            0.005248,            0.005248
                  98,            0.034822,            0.011894,            0.001466,             0.98446,                   1,               0.995,             0.67907,            0.027022,           0.0060198,           0.0013582,           0.0051985,           0.0051985,           0.0051985
                  99,            0.034532,            0.011553,           0.0017026,              0.9889,                   1,               0.995,             0.55349,            0.034404,           0.0057907,           0.0012484,            0.005149,            0.005149,            0.005149
                 100,            0.035226,            0.011638,           0.0014284,              0.9889,                   1,               0.995,             0.55349,            0.034404,           0.0057907,           0.0012484,           0.0050995,           0.0050995,           0.0050995
                 101,             0.03328,            0.010566,           0.0013903,             0.97337,                   1,               0.995,             0.71371,            0.030869,           0.0056858,           0.0012326,             0.00505,             0.00505,             0.00505
                 102,            0.035516,            0.010893,           0.0014069,             0.82064,                   1,             0.96043,             0.59619,            0.029861,           0.0056374,           0.0012789,           0.0050005,           0.0050005,           0.0050005
                 103,            0.036436,            0.010146,           0.0014574,              0.9833,                   1,               0.995,             0.58722,             0.02473,           0.0056772,           0.0012028,            0.004951,            0.004951,            0.004951
                 104,             0.03136,            0.010375,            0.001412,              0.9833,                   1,               0.995,             0.58722,             0.02473,           0.0056772,           0.0012028,           0.0049015,           0.0049015,           0.0049015
                 105,            0.031592,            0.011087,           0.0015693,             0.99446,                   1,               0.995,             0.72165,            0.023892,           0.0055377,           0.0011544,            0.004852,            0.004852,            0.004852
                 106,            0.030709,            0.010414,           0.0013153,             0.96976,                   1,             0.99069,             0.49595,            0.030552,           0.0054893,           0.0010978,           0.0048025,           0.0048025,           0.0048025
                 107,            0.036402,            0.010199,           0.0014611,             0.99012,                   1,               0.995,             0.66052,             0.02216,           0.0055361,           0.0011156,            0.004753,            0.004753,            0.004753
                 108,            0.029664,           0.0095611,           0.0014313,             0.99012,                   1,               0.995,             0.66052,             0.02216,           0.0055361,           0.0011156,           0.0047035,           0.0047035,           0.0047035
                 109,            0.029295,            0.010905,           0.0013066,             0.98983,                   1,               0.995,             0.76773,            0.020436,           0.0054603,           0.0010877,            0.004654,            0.004654,            0.004654
                 110,            0.032615,             0.01044,           0.0013134,             0.94845,                   1,               0.995,             0.59855,            0.029665,           0.0056303,           0.0010029,           0.0046045,           0.0046045,           0.0046045
                 111,            0.037154,            0.010467,           0.0012792,             0.98544,                   1,               0.995,             0.64611,            0.023072,           0.0056355,           0.0010423,            0.004555,            0.004555,            0.004555
                 112,            0.031732,            0.010475,           0.0013626,             0.98544,                   1,               0.995,             0.64611,            0.023072,           0.0056355,           0.0010423,           0.0045055,           0.0045055,           0.0045055
                 113,            0.030816,            0.010861,            0.001354,             0.93244,                   1,               0.995,             0.76502,            0.022611,           0.0055723,           0.0010318,            0.004456,            0.004456,            0.004456
                 114,            0.030243,           0.0095156,           0.0012426,             0.91422,                   1,             0.99033,              0.6855,            0.026237,           0.0055264,          0.00099754,           0.0044065,           0.0044065,           0.0044065
                 115,            0.033993,            0.011085,           0.0011737,             0.99382,                   1,               0.995,             0.58428,            0.023796,           0.0053942,          0.00099783,            0.004357,            0.004357,            0.004357
                 116,            0.031654,           0.0096417,           0.0012816,             0.99382,                   1,               0.995,             0.58428,            0.023796,           0.0053942,          0.00099783,           0.0043075,           0.0043075,           0.0043075
                 117,            0.030067,            0.010458,            0.001259,             0.99549,                   1,               0.995,             0.65642,            0.022267,           0.0053346,           0.0010021,            0.004258,            0.004258,            0.004258
                 118,            0.027391,           0.0099784,           0.0011904,               0.996,                   1,               0.995,              0.6624,            0.024702,           0.0052143,          0.00095797,           0.0042085,           0.0042085,           0.0042085
                 119,             0.03563,           0.0097685,           0.0011203,              0.9902,                   1,               0.995,             0.61208,            0.027482,           0.0052212,          0.00095048,            0.004159,            0.004159,            0.004159
                 120,            0.030409,           0.0093515,           0.0013647,              0.9902,                   1,               0.995,             0.61208,            0.027482,           0.0052212,          0.00095048,           0.0041095,           0.0041095,           0.0041095
                 121,            0.032337,            0.010204,            0.001072,             0.99433,                   1,               0.995,             0.64191,            0.027291,           0.0052042,          0.00095277,             0.00406,             0.00406,             0.00406
                 122,            0.031995,           0.0088417,             0.00109,              0.9958,                   1,               0.995,             0.50759,            0.024499,           0.0052311,           0.0009234,           0.0040105,           0.0040105,           0.0040105
                 123,            0.033959,            0.010191,           0.0010549,             0.99606,                   1,               0.995,             0.77268,            0.020354,           0.0051061,          0.00092931,            0.003961,            0.003961,            0.003961
                 124,             0.02947,            0.010171,           0.0012827,             0.99606,                   1,               0.995,             0.77268,            0.020354,           0.0051061,          0.00092931,           0.0039115,           0.0039115,           0.0039115
                 125,            0.027603,           0.0096759,           0.0010542,             0.99626,                   1,               0.995,             0.80901,             0.01801,           0.0049927,          0.00088725,            0.003862,            0.003862,            0.003862
                 126,            0.029427,           0.0091324,           0.0011071,             0.99618,                   1,               0.995,              0.6183,            0.030519,            0.005177,          0.00084968,           0.0038125,           0.0038125,           0.0038125
                 127,             0.03546,              0.0109,          0.00099921,             0.99638,                   1,               0.995,             0.63009,            0.020682,            0.004982,          0.00084748,            0.003763,            0.003763,            0.003763
                 128,            0.028855,           0.0091821,           0.0012761,             0.99638,                   1,               0.995,             0.63009,            0.020682,            0.004982,          0.00084748,           0.0037135,           0.0037135,           0.0037135
                 129,            0.027445,           0.0092602,            0.001111,             0.99675,                   1,               0.995,             0.74022,            0.019071,           0.0049117,          0.00082231,            0.003664,            0.003664,            0.003664
                 130,            0.026577,           0.0092739,           0.0010098,             0.99564,                   1,               0.995,             0.64866,            0.023605,           0.0049442,          0.00077944,           0.0036145,           0.0036145,           0.0036145
                 131,            0.031761,           0.0085512,          0.00097298,             0.99618,                   1,               0.995,             0.74242,              0.0235,           0.0048478,          0.00079885,            0.003565,            0.003565,            0.003565
                 132,            0.027172,           0.0089216,           0.0011305,             0.99618,                   1,               0.995,             0.74242,              0.0235,           0.0048478,          0.00079885,           0.0035155,           0.0035155,           0.0035155
                 133,            0.026063,           0.0091131,           0.0010161,             0.99604,                   1,               0.995,             0.76723,            0.021511,           0.0048261,          0.00078497,            0.003466,            0.003466,            0.003466
                 134,            0.027615,           0.0096405,          0.00082551,             0.99632,                   1,               0.995,             0.67091,            0.025194,           0.0049124,          0.00077744,           0.0034165,           0.0034165,           0.0034165
                 135,            0.032272,            0.010606,           0.0009555,             0.99652,                   1,               0.995,             0.65061,            0.021142,           0.0048532,          0.00078187,            0.003367,            0.003367,            0.003367
                 136,             0.02684,           0.0086474,           0.0011673,             0.99652,                   1,               0.995,             0.65061,            0.021142,           0.0048532,          0.00078187,           0.0033175,           0.0033175,           0.0033175
                 137,            0.026186,           0.0083395,          0.00099575,             0.99657,                   1,               0.995,             0.72876,            0.019382,           0.0048139,           0.0007679,            0.003268,            0.003268,            0.003268
                 138,            0.027022,           0.0092537,          0.00092445,             0.99648,                   1,               0.995,             0.54911,            0.027974,           0.0049279,          0.00078492,           0.0032185,           0.0032185,           0.0032185
                 139,            0.032479,           0.0085566,          0.00096667,             0.99648,                   1,               0.995,             0.78293,            0.021558,           0.0047351,           0.0007719,            0.003169,            0.003169,            0.003169
                 140,            0.025223,           0.0087093,            0.001042,             0.99648,                   1,               0.995,             0.78293,            0.021558,           0.0047351,           0.0007719,           0.0031195,           0.0031195,           0.0031195
                 141,            0.026046,           0.0086837,           0.0010319,              0.9965,                   1,               0.995,             0.79498,            0.018233,           0.0047159,           0.0007833,             0.00307,             0.00307,             0.00307
                 142,            0.025629,           0.0090804,          0.00096866,             0.99604,                   1,               0.995,             0.71746,            0.023247,           0.0048279,          0.00077615,           0.0030205,           0.0030205,           0.0030205
                 143,            0.029141,           0.0094482,          0.00089813,             0.99586,                   1,               0.995,             0.80069,            0.019083,           0.0047573,          0.00078492,            0.002971,            0.002971,            0.002971
                 144,            0.023891,           0.0073276,          0.00080676,             0.99586,                   1,               0.995,             0.80069,            0.019083,           0.0047573,          0.00078492,           0.0029215,           0.0029215,           0.0029215
                 145,            0.025219,           0.0088938,          0.00092071,              0.9959,                   1,               0.995,             0.78323,            0.017847,           0.0047151,          0.00079017,            0.002872,            0.002872,            0.002872
                 146,            0.025595,           0.0097136,           0.0010098,             0.99585,                   1,               0.995,             0.65895,            0.021317,           0.0047857,           0.0007844,           0.0028225,           0.0028225,           0.0028225
                 147,            0.026811,           0.0098534,          0.00087688,             0.99615,                   1,               0.995,              0.7092,            0.020097,           0.0047038,          0.00076938,            0.002773,            0.002773,            0.002773
                 148,            0.025917,           0.0079417,           0.0011181,             0.99615,                   1,               0.995,              0.7092,            0.020097,           0.0047038,          0.00076938,           0.0027235,           0.0027235,           0.0027235
                 149,            0.023685,           0.0084914,          0.00083466,             0.99639,                   1,               0.995,             0.76545,            0.016776,           0.0046371,          0.00075278,            0.002674,            0.002674,            0.002674
                 150,            0.025228,           0.0078926,          0.00078711,             0.99687,                   1,               0.995,             0.58744,            0.022233,           0.0048198,          0.00074887,           0.0026245,           0.0026245,           0.0026245
                 151,            0.029283,           0.0087027,          0.00078165,             0.99645,                   1,               0.995,             0.62357,            0.019784,            0.004638,          0.00074735,            0.002575,            0.002575,            0.002575
                 152,            0.025301,           0.0095508,          0.00079752,             0.99645,                   1,               0.995,             0.62357,            0.019784,            0.004638,          0.00074735,           0.0025255,           0.0025255,           0.0025255
                 153,            0.023101,           0.0095519,           0.0009265,             0.99642,                   1,               0.995,             0.72413,            0.018893,           0.0046045,          0.00073762,            0.002476,            0.002476,            0.002476
                 154,            0.022956,           0.0081341,          0.00091799,             0.99668,                   1,               0.995,              0.7913,            0.017661,           0.0046227,          0.00071373,           0.0024265,           0.0024265,           0.0024265
                 155,            0.023615,           0.0089159,          0.00091316,             0.99148,                   1,               0.995,              0.7484,            0.019691,           0.0045782,          0.00071445,            0.002377,            0.002377,            0.002377
                 156,            0.024367,           0.0088042,          0.00087292,             0.99148,                   1,               0.995,              0.7484,            0.019691,           0.0045782,          0.00071445,           0.0023275,           0.0023275,           0.0023275
                 157,            0.022698,           0.0086034,          0.00082392,             0.99663,                   1,               0.995,             0.80739,             0.01747,           0.0045421,          0.00069909,            0.002278,            0.002278,            0.002278
                 158,            0.022657,           0.0084377,          0.00079286,             0.99659,                   1,               0.995,             0.66256,            0.018847,           0.0045818,          0.00068808,           0.0022285,           0.0022285,           0.0022285
                 159,            0.023991,            0.008821,          0.00075374,             0.99665,                   1,               0.995,              0.7519,            0.019289,           0.0045359,          0.00068438,            0.002179,            0.002179,            0.002179
                 160,            0.024686,           0.0086155,          0.00080429,             0.99665,                   1,               0.995,              0.7519,            0.019289,           0.0045359,          0.00068438,           0.0021295,           0.0021295,           0.0021295
                 161,            0.023002,           0.0081195,          0.00084632,             0.99675,                   1,               0.995,             0.77322,            0.017069,            0.004506,          0.00067358,             0.00208,             0.00208,             0.00208
