               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  93,            0.048806,            0.023599,            0.010623,             0.71099,             0.98745,             0.90454,             0.55835,            0.037682,             0.01181,           0.0075158,           0.0095446,           0.0095446,           0.0095446
                  94,            0.048077,            0.024417,             0.01026,             0.97212,             0.99167,              0.9889,             0.50225,            0.042312,            0.011698,           0.0073198,           0.0095397,           0.0095397,           0.0095397
                  95,            0.049534,            0.022714,            0.010478,             0.69669,             0.93447,              0.7695,             0.29637,            0.058517,            0.012362,           0.0074811,           0.0095347,           0.0095347,           0.0095347
                  96,            0.065794,            0.020054,            0.010656,             0.69669,             0.93447,              0.7695,             0.29637,            0.058517,            0.012362,           0.0074811,           0.0095298,           0.0095298,           0.0095298
                  97,            0.056852,            0.019078,           0.0099852,             0.74957,             0.97493,             0.83345,             0.42753,            0.048079,            0.011563,           0.0074658,           0.0095248,           0.0095248,           0.0095248
                  98,            0.052484,            0.021051,           0.0094325,             0.74093,             0.99684,              0.9572,             0.40468,            0.047803,            0.011881,           0.0073289,           0.0095198,           0.0095198,           0.0095198
                  99,            0.056427,            0.023911,            0.010212,             0.65967,             0.93707,             0.78337,              0.4373,            0.041818,            0.011727,           0.0073205,           0.0095149,           0.0095149,           0.0095149
                 100,            0.048782,            0.018032,            0.009486,             0.65967,             0.93707,             0.78337,              0.4373,            0.041818,            0.011727,           0.0073205,             0.00951,             0.00951,             0.00951
                 101,            0.048024,            0.022468,            0.010039,             0.72869,             0.97925,             0.82497,             0.48379,            0.038751,            0.011787,           0.0073291,            0.009505,            0.009505,            0.009505
                 102,            0.048994,            0.024157,            0.011041,              0.7863,             0.96667,             0.96479,             0.55187,            0.037243,            0.011781,           0.0072018,              0.0095,              0.0095,              0.0095
                 103,             0.04781,            0.020714,            0.010056,             0.60219,             0.88837,             0.79063,             0.31132,            0.056684,            0.012922,           0.0073178,           0.0094951,           0.0094951,           0.0094951
                 104,            0.056141,            0.020108,           0.0089378,             0.60219,             0.88837,             0.79063,             0.31132,            0.056684,            0.012922,           0.0073178,           0.0094902,           0.0094902,           0.0094902
                 105,            0.054558,            0.021627,            0.010104,             0.43622,             0.91667,             0.69167,             0.37807,            0.054941,            0.012584,           0.0073905,           0.0094852,           0.0094852,           0.0094852
                 106,            0.049409,            0.016743,            0.010058,             0.73091,             0.86654,             0.85727,             0.48802,            0.041177,            0.012046,           0.0076611,           0.0094803,           0.0094803,           0.0094803
                 107,            0.045863,             0.01911,           0.0093434,             0.62155,             0.94167,             0.84183,              0.4614,            0.043381,            0.012529,           0.0076547,           0.0094753,           0.0094753,           0.0094753
                 108,            0.052174,             0.01952,            0.010123,             0.62155,             0.94167,             0.84183,              0.4614,            0.043381,            0.012529,           0.0076547,           0.0094704,           0.0094704,           0.0094704
                 109,            0.048243,            0.024281,               0.011,             0.72079,             0.91667,             0.89239,             0.52724,            0.039832,            0.012179,           0.0075331,           0.0094654,           0.0094654,           0.0094654
                 110,            0.045564,            0.021995,            0.010349,             0.98118,             0.97837,               0.993,             0.61593,             0.03536,            0.011328,           0.0072932,           0.0094605,           0.0094605,           0.0094605
                 111,            0.044348,            0.020336,           0.0096835,             0.83583,             0.95833,             0.96204,             0.57643,            0.039044,            0.011609,           0.0071161,           0.0094555,           0.0094555,           0.0094555
                 112,            0.047982,            0.020071,            0.010243,             0.83583,             0.95833,             0.96204,             0.57643,            0.039044,            0.011609,           0.0071161,           0.0094506,           0.0094506,           0.0094506
                 113,             0.04097,            0.018287,            0.009356,             0.90036,             0.96244,             0.98544,             0.64836,            0.034886,             0.01137,           0.0070549,           0.0094456,           0.0094456,           0.0094456
                 114,            0.039851,            0.017819,           0.0095294,             0.97895,             0.99046,             0.99076,             0.66907,            0.033723,            0.011306,           0.0071457,           0.0094407,           0.0094407,           0.0094407
                 115,            0.041474,            0.017787,            0.010024,             0.83651,             0.97281,             0.96687,             0.49919,            0.042938,             0.01195,           0.0074916,           0.0094357,           0.0094357,           0.0094357
                 116,            0.047954,            0.019249,            0.009306,             0.83651,             0.97281,             0.96687,             0.49919,            0.042938,             0.01195,           0.0074916,           0.0094307,           0.0094307,           0.0094307
                 117,            0.049363,            0.024232,            0.010921,             0.86524,             0.91213,              0.9624,             0.52605,            0.040887,              0.0116,           0.0074531,           0.0094258,           0.0094258,           0.0094258
                 118,            0.043757,            0.018492,           0.0096746,             0.96469,             0.98333,             0.98851,             0.62094,            0.035353,             0.01105,           0.0073464,           0.0094208,           0.0094208,           0.0094208
                 119,            0.042412,            0.021239,           0.0094718,             0.61945,             0.97675,             0.87878,             0.48336,            0.043016,            0.011689,           0.0071001,           0.0094159,           0.0094159,           0.0094159
                 120,            0.048085,            0.021795,            0.010807,             0.61945,             0.97675,             0.87878,             0.48336,            0.043016,            0.011689,           0.0071001,           0.0094109,           0.0094109,           0.0094109
                 121,            0.046694,            0.018466,            0.010441,              0.7874,             0.86667,             0.91184,             0.50448,            0.039915,            0.011258,           0.0071494,            0.009406,            0.009406,            0.009406
                 122,            0.044325,            0.019433,           0.0097515,              0.9362,             0.97662,             0.99009,             0.67345,            0.034461,            0.011011,           0.0072487,            0.009401,            0.009401,            0.009401
                 123,            0.044982,            0.019198,            0.009513,             0.99096,             0.98875,             0.99484,             0.57388,            0.040722,            0.011197,            0.007177,           0.0093961,           0.0093961,           0.0093961
                 124,            0.045697,             0.01752,           0.0096588,             0.99096,             0.98875,             0.99484,             0.57388,            0.040722,            0.011197,            0.007177,           0.0093912,           0.0093912,           0.0093912
                 125,            0.044238,            0.020394,            0.010874,             0.98734,             0.99692,               0.995,             0.69299,            0.033244,            0.010779,            0.007174,           0.0093862,           0.0093862,           0.0093862
                 126,            0.040532,            0.018904,             0.01066,             0.98587,              0.9976,             0.99378,             0.68857,            0.032091,            0.010628,            0.007181,           0.0093813,           0.0093813,           0.0093813
                 127,            0.039314,            0.018061,            0.009668,             0.96715,             0.98333,             0.98714,             0.60471,            0.035579,            0.010808,           0.0071727,           0.0093763,           0.0093763,           0.0093763
                 128,            0.042354,            0.018139,           0.0096125,             0.96715,             0.98333,             0.98714,             0.60471,            0.035579,            0.010808,           0.0071727,           0.0093714,           0.0093714,           0.0093714
                 129,            0.040594,            0.019218,           0.0098984,             0.99138,              0.9895,             0.99439,             0.68308,             0.03263,            0.010674,           0.0073105,           0.0093664,           0.0093664,           0.0093664
                 130,            0.037426,            0.017071,            0.010598,             0.88196,             0.98091,             0.97732,             0.62246,            0.034009,            0.010652,            0.007091,           0.0093615,           0.0093615,           0.0093615
                 131,            0.041185,            0.019721,           0.0094915,             0.84398,             0.96667,             0.94394,             0.47737,            0.044944,            0.011342,           0.0071707,           0.0093565,           0.0093565,           0.0093565
                 132,            0.052939,            0.022324,           0.0087269,             0.84398,             0.96667,             0.94394,             0.47737,            0.044944,            0.011342,           0.0071707,           0.0093516,           0.0093516,           0.0093516
                 133,            0.047733,            0.020517,           0.0089757,             0.91601,             0.97153,             0.98502,              0.5615,             0.03889,            0.010921,           0.0071301,           0.0093466,           0.0093466,           0.0093466
                 134,            0.047845,            0.021573,            0.010125,             0.93031,             0.99167,             0.99484,             0.51762,            0.040069,             0.01103,           0.0070024,           0.0093416,           0.0093416,           0.0093416
                 135,            0.045858,            0.015864,           0.0090166,             0.95856,             0.98799,             0.98939,             0.41941,            0.043519,            0.010957,           0.0068782,           0.0093367,           0.0093367,           0.0093367
                 136,            0.050888,            0.019954,           0.0098919,             0.95856,             0.98799,             0.98939,             0.41941,            0.043519,            0.010957,           0.0068782,           0.0093317,           0.0093317,           0.0093317
                 137,            0.044112,            0.017406,           0.0091819,             0.98398,             0.99167,             0.99484,             0.53597,            0.039211,            0.010579,           0.0069134,           0.0093268,           0.0093268,           0.0093268
                 138,            0.043397,            0.020404,           0.0095414,             0.96991,             0.99491,               0.995,             0.67758,            0.033003,            0.010433,           0.0069051,           0.0093219,           0.0093219,           0.0093219
                 139,            0.045177,            0.021393,           0.0095776,             0.99168,             0.99997,               0.995,             0.50184,            0.040749,            0.010987,           0.0067918,           0.0093169,           0.0093169,           0.0093169
                 140,            0.047236,            0.022261,            0.009217,             0.99168,             0.99997,               0.995,             0.50184,            0.040749,            0.010987,           0.0067918,           0.0093119,           0.0093119,           0.0093119
                 141,            0.042483,            0.020425,           0.0095155,             0.99148,                   1,               0.995,             0.59905,            0.035102,            0.010703,           0.0068155,            0.009307,            0.009307,            0.009307
                 142,            0.046298,            0.017159,           0.0092169,             0.94511,             0.99134,             0.98166,             0.55367,            0.040635,            0.010709,           0.0068265,            0.009302,            0.009302,            0.009302
                 143,            0.049071,            0.020817,           0.0090792,             0.98338,                   1,             0.99443,             0.52739,            0.038246,            0.010528,           0.0067257,           0.0092971,           0.0092971,           0.0092971
                 144,            0.044516,            0.017767,           0.0086688,             0.98338,                   1,             0.99443,             0.52739,            0.038246,            0.010528,           0.0067257,           0.0092922,           0.0092922,           0.0092922
                 145,            0.045982,            0.021492,            0.010013,             0.96417,             0.97835,             0.99132,             0.55154,            0.036948,            0.010486,           0.0067034,           0.0092872,           0.0092872,           0.0092872
                 146,            0.041266,            0.016745,           0.0092431,             0.99266,                   1,               0.995,             0.67019,            0.033235,            0.010588,           0.0067595,           0.0092823,           0.0092823,           0.0092823
                 147,            0.039889,            0.018934,           0.0090092,             0.99183,                   1,               0.995,             0.66606,            0.033837,            0.010534,           0.0066802,           0.0092773,           0.0092773,           0.0092773
                 148,              0.0417,            0.019442,           0.0090543,             0.99183,                   1,               0.995,             0.66606,            0.033837,            0.010534,           0.0066802,           0.0092724,           0.0092724,           0.0092724
                 149,            0.040388,            0.022601,           0.0093471,             0.99146,                   1,               0.995,             0.71112,            0.029966,            0.010253,           0.0067757,           0.0092674,           0.0092674,           0.0092674
                 150,            0.041471,             0.02042,           0.0096593,             0.92121,             0.99128,               0.995,             0.66655,             0.03465,             0.01065,           0.0067662,           0.0092625,           0.0092625,           0.0092625
                 151,            0.044829,            0.019091,           0.0091974,             0.95765,                   1,             0.99453,             0.59944,            0.036477,            0.010829,           0.0067575,           0.0092575,           0.0092575,           0.0092575
                 152,            0.047524,            0.022769,            0.010441,             0.95765,                   1,             0.99453,             0.59944,            0.036477,            0.010829,           0.0067575,           0.0092526,           0.0092526,           0.0092526
                 153,            0.040773,            0.019362,           0.0098088,             0.90802,                   1,             0.98936,             0.64434,             0.03282,            0.010524,           0.0068572,           0.0092476,           0.0092476,           0.0092476
                 154,             0.04174,            0.020064,           0.0096783,             0.96633,               0.989,             0.98743,             0.63351,            0.033626,            0.010295,           0.0068896,           0.0092426,           0.0092426,           0.0092426
                 155,            0.041488,            0.019949,            0.010096,             0.98412,             0.99167,             0.98977,             0.47322,            0.041337,            0.010582,           0.0068376,           0.0092377,           0.0092377,           0.0092377
                 156,            0.048476,            0.018945,           0.0096782,             0.98412,             0.99167,             0.98977,             0.47322,            0.041337,            0.010582,           0.0068376,           0.0092327,           0.0092327,           0.0092327
                 157,            0.044937,             0.01995,           0.0094825,             0.96391,             0.98333,             0.98453,             0.58468,            0.038061,            0.010398,           0.0067911,           0.0092278,           0.0092278,           0.0092278
                 158,            0.042805,            0.016818,           0.0088045,             0.87898,             0.96399,             0.94576,             0.54812,            0.037503,            0.010479,           0.0068685,           0.0092229,           0.0092229,           0.0092229
                 159,            0.043546,            0.019145,           0.0089055,             0.89677,                   1,             0.99182,             0.66019,            0.037923,            0.010598,           0.0066916,           0.0092179,           0.0092179,           0.0092179
                 160,            0.044729,            0.019797,           0.0093073,             0.89677,                   1,             0.99182,             0.66019,            0.037923,            0.010598,           0.0066916,           0.0092129,           0.0092129,           0.0092129
