               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  12,            0.098593,            0.025619,            0.025728,           0.0032872,               0.525,           0.0064653,           0.0013774,            0.096973,            0.014046,            0.023224,            0.077352,           0.0023515,           0.0023515
                  13,             0.09395,            0.023071,            0.024796,           0.0030731,                 0.5,             0.01724,           0.0028511,            0.093118,            0.014698,            0.022876,            0.075526,           0.0025263,           0.0025263
                  14,            0.094863,             0.02771,            0.024913,           0.0030713,                 0.5,            0.088636,            0.011085,            0.090575,            0.015203,            0.022604,            0.073699,            0.002699,            0.002699
                  15,            0.092117,            0.025229,            0.024267,           0.0030432,                 0.5,             0.13646,            0.019915,            0.088058,            0.015602,            0.022232,             0.07187,           0.0028698,           0.0028698
                  16,            0.093356,            0.030352,            0.023752,            0.012413,                 0.5,              0.2486,            0.051293,            0.084993,            0.016092,            0.021747,            0.070039,           0.0030386,           0.0030386
                  17,            0.091865,            0.028646,            0.023051,            0.018482,                 0.5,             0.22561,            0.044544,             0.08307,            0.016272,             0.02106,            0.068205,           0.0032055,           0.0032055
                  18,            0.087487,            0.025644,            0.022999,             0.61236,                 0.5,             0.41793,             0.14998,            0.078519,            0.016567,            0.020743,             0.06637,           0.0033703,           0.0033703
                  19,             0.08335,            0.026997,            0.022173,             0.65154,                 0.5,             0.43375,             0.11003,            0.079137,            0.016125,            0.020544,            0.064533,           0.0035332,           0.0035332
                  20,            0.085663,            0.024398,            0.022629,             0.69617,                 0.5,             0.45287,             0.13188,            0.078748,            0.015829,            0.020554,            0.062694,           0.0036941,           0.0036941
                  21,            0.084244,            0.023877,            0.022134,             0.62559,                0.45,             0.33787,            0.061061,            0.079739,            0.015154,            0.020642,            0.060853,            0.003853,            0.003853
                  22,             0.08218,            0.030896,            0.021397,              0.6375,                 0.5,             0.23673,            0.096614,            0.078076,            0.015099,            0.020599,             0.05901,           0.0040099,           0.0040099
                  23,            0.084869,            0.027009,            0.021497,             0.70108,                 0.5,             0.49843,             0.26817,            0.072234,            0.015308,            0.020825,            0.057165,           0.0041649,           0.0041649
                  24,            0.079893,            0.024326,            0.020071,             0.73267,               0.425,              0.2934,             0.10537,            0.076424,            0.014633,            0.020605,            0.055318,           0.0043179,           0.0043179
                  25,            0.080532,            0.019296,            0.021356,             0.58682,                 0.5,             0.15883,             0.09266,            0.082225,            0.013264,            0.020425,            0.053469,           0.0044689,           0.0044689
                  26,             0.08537,            0.027934,            0.021851,             0.79123,                 0.5,             0.42059,             0.16153,            0.072517,            0.014475,             0.02099,            0.051618,           0.0046179,           0.0046179
                  27,            0.078475,            0.022812,            0.020211,             0.79123,                 0.5,             0.42059,             0.16153,            0.072517,            0.014475,             0.02099,            0.049765,           0.0047649,           0.0047649
                  28,            0.077335,            0.024874,             0.02133,             0.93735,                 0.5,             0.49863,             0.13021,            0.071337,            0.014061,            0.020639,             0.04791,             0.00491,             0.00491
                  29,             0.07928,            0.020371,            0.020804,             0.73331,                 0.5,             0.42612,            0.077037,            0.084537,            0.012165,            0.020071,            0.046053,           0.0050531,           0.0050531
                  30,            0.081343,            0.031352,            0.020059,             0.73331,                 0.5,             0.42612,            0.077037,            0.084537,            0.012165,            0.020071,            0.044194,           0.0051941,           0.0051941
                  31,             0.08108,             0.02364,            0.020102,             0.70655,                 0.5,             0.51977,              0.2437,            0.076906,             0.01272,            0.019717,            0.042333,           0.0053333,           0.0053333
                  32,            0.079506,            0.025799,            0.021571,             0.96034,                 0.5,             0.56752,             0.21067,            0.072892,            0.012564,            0.019211,             0.04047,           0.0054704,           0.0054704
                  33,            0.079066,            0.022032,            0.020788,             0.96034,                 0.5,             0.56752,             0.21067,            0.072892,            0.012564,            0.019211,            0.038606,           0.0056056,           0.0056056
                  34,            0.078827,            0.020786,            0.020584,             0.84647,               0.425,             0.42569,            0.090713,            0.067821,            0.013117,            0.019037,            0.036739,           0.0057387,           0.0057387
                  35,            0.077873,            0.024016,            0.019519,              0.9874,                 0.5,               0.531,             0.19928,            0.085004,            0.011972,            0.018542,             0.03487,           0.0058699,           0.0058699
                  36,             0.07621,            0.019522,            0.019283,              0.9874,                 0.5,               0.531,             0.19928,            0.085004,            0.011972,            0.018542,            0.032999,           0.0059991,           0.0059991
                  37,            0.078813,            0.022493,            0.019525,             0.98346,                 0.5,             0.55563,             0.21923,            0.077867,             0.01199,            0.017842,            0.031126,           0.0061264,           0.0061264
                  38,            0.079739,            0.020166,            0.020943,             0.15344,                 0.5,             0.23291,            0.082981,            0.084011,            0.012285,            0.017177,            0.029252,           0.0062516,           0.0062516
                  39,            0.082912,            0.020026,            0.020319,             0.15344,                 0.5,             0.23291,            0.082981,            0.084011,            0.012285,            0.017177,            0.027375,           0.0063749,           0.0063749
                  40,            0.082072,             0.01714,             0.01945,            0.090828,                 0.5,             0.23658,              0.1266,            0.079265,            0.011467,            0.016873,            0.025496,           0.0064962,           0.0064962
                  41,            0.077617,            0.022986,            0.020173,             0.45874,                 0.5,              0.5168,             0.11147,            0.074279,            0.011845,            0.016937,            0.023616,           0.0066155,           0.0066155
                  42,            0.077997,             0.02051,            0.019602,             0.45874,                 0.5,              0.5168,             0.11147,            0.074279,            0.011845,            0.016937,            0.021733,           0.0067329,           0.0067329
                  43,            0.082319,            0.023805,            0.019439,             0.19901,             0.46064,             0.24263,             0.10796,            0.075323,            0.011385,            0.016632,            0.019848,           0.0068482,           0.0068482
                  44,            0.077188,            0.018171,            0.018768,             0.19901,             0.46064,             0.24263,             0.10796,            0.075323,            0.011385,            0.016632,            0.017962,           0.0069616,           0.0069616
                  45,            0.076503,            0.019969,            0.019811,             0.17863,               0.475,             0.22554,             0.10373,            0.076211,            0.011141,            0.016608,            0.016073,            0.007073,            0.007073
                  46,            0.076261,            0.027016,            0.018723,             0.17863,               0.475,             0.22554,             0.10373,            0.076211,            0.011141,            0.016608,            0.014182,           0.0071824,           0.0071824
                  47,            0.080382,            0.019532,            0.019849,             0.49589,                 0.5,             0.51329,             0.28548,            0.084574,            0.010549,            0.016446,             0.01229,           0.0072898,           0.0072898
                  48,            0.078177,            0.019742,            0.019085,             0.49589,                 0.5,             0.51329,             0.28548,            0.084574,            0.010549,            0.016446,            0.010395,           0.0073953,           0.0073953
                  49,            0.083545,            0.023609,            0.019596,             0.15847,                 0.6,             0.21903,             0.06338,             0.08026,            0.010691,            0.016315,           0.0084988,           0.0074988,           0.0074988
                  50,            0.082811,            0.016783,            0.018832,             0.15847,                 0.6,             0.21903,             0.06338,             0.08026,            0.010691,            0.016315,            0.007525,            0.007525,            0.007525
                  51,             0.08096,             0.02603,            0.018518,             0.26166,                 0.5,             0.44807,             0.13647,             0.07485,            0.010769,            0.016132,            0.007525,            0.007525,            0.007525
                  52,            0.075774,            0.020724,            0.019462,             0.26166,                 0.5,             0.44807,             0.13647,             0.07485,            0.010769,            0.016132,           0.0074755,           0.0074755,           0.0074755
                  53,            0.080635,            0.018428,            0.019173,             0.14804,                 0.5,             0.23185,            0.087246,            0.081053,           0.0098476,            0.015927,            0.007426,            0.007426,            0.007426
                  54,             0.07615,            0.020196,              0.0191,             0.14804,                 0.5,             0.23185,            0.087246,            0.081053,           0.0098476,            0.015927,           0.0073765,           0.0073765,           0.0073765
                  55,            0.074393,            0.014979,            0.018027,             0.99274,                 0.5,             0.54117,             0.28868,            0.067382,             0.01103,            0.016145,            0.007327,            0.007327,            0.007327
                  56,            0.073436,            0.018653,            0.019195,             0.99274,                 0.5,             0.54117,             0.28868,            0.067382,             0.01103,            0.016145,           0.0072775,           0.0072775,           0.0072775
                  57,            0.067407,            0.019115,            0.018743,             0.76501,                 0.5,             0.36682,             0.19158,            0.064968,            0.010874,            0.016139,            0.007228,            0.007228,            0.007228
                  58,            0.071787,            0.023549,            0.018499,             0.76501,                 0.5,             0.36682,             0.19158,            0.064968,            0.010874,            0.016139,           0.0071785,           0.0071785,           0.0071785
                  59,            0.069335,            0.020353,            0.018628,             0.91258,                 0.5,             0.53158,             0.25158,            0.063757,            0.010769,            0.016032,            0.007129,            0.007129,            0.007129
                  60,            0.075025,            0.020499,            0.019855,             0.91258,                 0.5,             0.53158,             0.25158,            0.063757,            0.010769,            0.016032,           0.0070795,           0.0070795,           0.0070795
                  61,            0.073215,            0.018867,            0.018767,             0.97499,                 0.5,              0.5518,             0.25674,            0.067529,            0.010138,            0.015933,             0.00703,             0.00703,             0.00703
                  62,            0.066818,            0.020326,            0.019042,             0.97499,                 0.5,              0.5518,             0.25674,            0.067529,            0.010138,            0.015933,           0.0069805,           0.0069805,           0.0069805
                  63,            0.064564,            0.019716,            0.018749,             0.91469,                 0.5,             0.52598,              0.1771,            0.067478,           0.0097675,            0.015889,            0.006931,            0.006931,            0.006931
                  64,            0.069047,            0.018003,            0.019099,             0.91469,                 0.5,             0.52598,              0.1771,            0.067478,           0.0097675,            0.015889,           0.0068815,           0.0068815,           0.0068815
                  65,            0.069617,            0.018859,            0.017613,             0.74451,               0.475,             0.31408,             0.13385,            0.069652,           0.0094795,            0.015796,            0.006832,            0.006832,            0.006832
                  66,             0.06702,              0.0199,            0.018464,             0.74451,               0.475,             0.31408,             0.13385,            0.069652,           0.0094795,            0.015796,           0.0067825,           0.0067825,           0.0067825
                  67,            0.068413,            0.017596,             0.01887,              0.9885,                 0.5,              0.6086,             0.38847,            0.064715,           0.0090523,            0.015665,            0.006733,            0.006733,            0.006733
                  68,             0.06516,            0.015797,            0.018259,              0.9885,                 0.5,              0.6086,             0.38847,            0.064715,           0.0090523,            0.015665,           0.0066835,           0.0066835,           0.0066835
                  69,             0.06484,            0.016846,            0.019005,             0.31958,               0.975,             0.50417,             0.14554,             0.07272,           0.0087585,            0.015675,            0.006634,            0.006634,            0.006634
                  70,            0.070939,            0.014785,            0.019188,             0.31958,               0.975,             0.50417,             0.14554,             0.07272,           0.0087585,            0.015675,           0.0065845,           0.0065845,           0.0065845
                  71,            0.065908,            0.018587,            0.017829,             0.30577,                 0.8,             0.64501,             0.27923,            0.062592,           0.0085011,            0.015581,            0.006535,            0.006535,            0.006535
                  72,            0.068305,            0.019792,            0.017907,             0.30577,                 0.8,             0.64501,             0.27923,            0.062592,           0.0085011,            0.015581,           0.0064855,           0.0064855,           0.0064855
                  73,            0.071454,            0.016425,            0.018575,              0.6491,             0.63947,             0.64578,              0.2258,            0.076286,           0.0078669,            0.015446,            0.006436,            0.006436,            0.006436
                  74,             0.07022,            0.016217,            0.017252,              0.6491,             0.63947,             0.64578,              0.2258,            0.076286,           0.0078669,            0.015446,           0.0063865,           0.0063865,           0.0063865
                  75,            0.072035,            0.019169,            0.017751,               0.877,                0.85,              0.8714,             0.45264,            0.061846,           0.0081596,            0.015255,            0.006337,            0.006337,            0.006337
                  76,               0.065,            0.016871,             0.01675,               0.877,                0.85,              0.8714,             0.45264,            0.061846,           0.0081596,            0.015255,           0.0062875,           0.0062875,           0.0062875
                  77,            0.065354,            0.020631,            0.017561,             0.70365,                0.85,             0.90526,             0.38963,             0.06452,           0.0079746,            0.015085,            0.006238,            0.006238,            0.006238
                  78,            0.069492,            0.015808,            0.017294,             0.70365,                0.85,             0.90526,             0.38963,             0.06452,           0.0079746,            0.015085,           0.0061885,           0.0061885,           0.0061885
                  79,            0.067564,             0.01655,             0.01742,              0.7469,             0.86409,             0.90901,             0.44067,             0.06494,           0.0079937,            0.015067,            0.006139,            0.006139,            0.006139
                  80,            0.061782,            0.015965,            0.018188,              0.7469,             0.86409,             0.90901,             0.44067,             0.06494,           0.0079937,            0.015067,           0.0060895,           0.0060895,           0.0060895
                  81,            0.064657,            0.015898,            0.017755,             0.77039,             0.87049,             0.91953,              0.4697,            0.059894,           0.0081682,             0.01504,             0.00604,             0.00604,             0.00604
                  82,            0.063389,            0.014711,            0.015834,             0.77039,             0.87049,             0.91953,              0.4697,            0.059894,           0.0081682,             0.01504,           0.0059905,           0.0059905,           0.0059905
                  83,            0.068456,            0.013994,            0.017862,             0.70845,                0.85,             0.86769,             0.30722,            0.063943,           0.0081139,            0.014935,            0.005941,            0.005941,            0.005941
                  84,            0.066466,            0.018198,             0.01834,             0.70845,                0.85,             0.86769,             0.30722,            0.063943,           0.0081139,            0.014935,           0.0058915,           0.0058915,           0.0058915
                  85,            0.064961,            0.013663,             0.01784,             0.44526,                 0.5,             0.54971,             0.26493,            0.078211,           0.0075655,            0.015107,            0.005842,            0.005842,            0.005842
                  86,            0.066946,            0.013973,              0.0178,             0.44526,                 0.5,             0.54971,             0.26493,            0.078211,           0.0075655,            0.015107,           0.0057925,           0.0057925,           0.0057925
                  87,            0.068434,            0.015871,            0.017782,             0.48897,                 0.5,             0.59281,             0.21537,            0.077713,            0.007473,            0.015091,            0.005743,            0.005743,            0.005743
                  88,            0.070094,            0.016311,            0.016611,             0.48897,                 0.5,             0.59281,             0.21537,            0.077713,            0.007473,            0.015091,           0.0056935,           0.0056935,           0.0056935
                  89,            0.067785,            0.016437,            0.017418,              0.4937,               0.525,              0.5288,              0.3297,            0.074547,           0.0075092,            0.014822,            0.005644,            0.005644,            0.005644
                  90,            0.067602,            0.017798,            0.017072,              0.4937,               0.525,              0.5288,              0.3297,            0.074547,           0.0075092,            0.014822,           0.0055945,           0.0055945,           0.0055945
                  91,             0.06811,            0.016633,            0.017075,             0.46482,                 0.5,             0.59452,             0.25571,            0.071012,           0.0076189,            0.014883,            0.005545,            0.005545,            0.005545
                  92,            0.065559,            0.015973,            0.018411,             0.46482,                 0.5,             0.59452,             0.25571,            0.071012,           0.0076189,            0.014883,           0.0054955,           0.0054955,           0.0054955
                  93,            0.061198,            0.018002,            0.016539,             0.42977,                0.75,             0.66727,             0.36754,            0.064295,           0.0077248,            0.014706,            0.005446,            0.005446,            0.005446
                  94,            0.058138,            0.015631,            0.016003,             0.42977,                0.75,             0.66727,             0.36754,            0.064295,           0.0077248,            0.014706,           0.0053965,           0.0053965,           0.0053965
                  95,             0.06075,            0.016594,            0.017786,             0.98508,             0.72497,             0.86298,             0.39064,            0.062124,           0.0076637,             0.01477,            0.005347,            0.005347,            0.005347
                  96,            0.058776,            0.018545,            0.017024,             0.98508,             0.72497,             0.86298,             0.39064,            0.062124,           0.0076637,             0.01477,           0.0052975,           0.0052975,           0.0052975
                  97,            0.061085,            0.015723,            0.016676,             0.73976,               0.725,             0.72788,              0.3073,            0.063344,           0.0076656,            0.014716,            0.005248,            0.005248,            0.005248
                  98,            0.061763,             0.01501,            0.017118,             0.73976,               0.725,             0.72788,              0.3073,            0.063344,           0.0076656,            0.014716,           0.0051985,           0.0051985,           0.0051985
                  99,             0.06149,            0.013768,            0.018723,             0.91821,                 0.8,             0.89664,              0.5882,            0.054783,            0.007762,            0.014767,            0.005149,            0.005149,            0.005149
                 100,            0.065718,            0.013153,            0.017083,             0.91821,                 0.8,             0.89664,              0.5882,            0.054783,            0.007762,            0.014767,           0.0050995,           0.0050995,           0.0050995
                 101,            0.064455,            0.017526,             0.01739,             0.90134,              0.7686,             0.84595,             0.44457,            0.058464,           0.0077295,             0.01467,             0.00505,             0.00505,             0.00505
                 102,            0.060644,            0.018777,            0.016912,             0.90134,              0.7686,             0.84595,             0.44457,            0.058464,           0.0077295,             0.01467,           0.0050005,           0.0050005,           0.0050005
                 103,            0.059143,            0.013316,            0.016862,             0.93498,             0.76249,             0.87942,             0.42096,            0.056172,           0.0075989,            0.014576,            0.004951,            0.004951,            0.004951
                 104,            0.058082,            0.015934,            0.017696,             0.93498,             0.76249,             0.87942,             0.42096,            0.056172,           0.0075989,            0.014576,           0.0049015,           0.0049015,           0.0049015
                 105,            0.062137,            0.012533,            0.017301,             0.93932,                0.75,             0.87582,             0.49947,            0.057314,           0.0074453,            0.014462,            0.004852,            0.004852,            0.004852
                 106,            0.059026,            0.015646,            0.016812,             0.93932,                0.75,             0.87582,             0.49947,            0.057314,           0.0074453,            0.014462,           0.0048025,           0.0048025,           0.0048025
                 107,            0.059615,             0.01679,            0.017607,             0.97886,             0.74249,             0.89163,              0.4477,            0.054181,           0.0075302,             0.01448,            0.004753,            0.004753,            0.004753
                 108,            0.061058,            0.017344,            0.015482,             0.97886,             0.74249,             0.89163,              0.4477,            0.054181,           0.0075302,             0.01448,           0.0047035,           0.0047035,           0.0047035
                 109,            0.059109,            0.015424,            0.016296,             0.98772,             0.78513,             0.90145,             0.45026,            0.059391,           0.0073195,            0.014388,            0.004654,            0.004654,            0.004654
                 110,            0.054172,            0.014427,            0.015283,             0.98772,             0.78513,             0.90145,             0.45026,            0.059391,           0.0073195,            0.014388,           0.0046045,           0.0046045,           0.0046045
                 111,            0.055973,            0.012691,            0.015929,             0.98922,             0.83366,             0.92665,             0.52271,            0.052752,           0.0074425,            0.014475,            0.004555,            0.004555,            0.004555
                 112,            0.055968,            0.015239,            0.016342,             0.98922,             0.83366,             0.92665,             0.52271,            0.052752,           0.0074425,            0.014475,           0.0045055,           0.0045055,           0.0045055
                 113,            0.061062,            0.012927,            0.015733,             0.98428,             0.85124,             0.93429,             0.37288,            0.062285,           0.0074539,            0.014291,            0.004456,            0.004456,            0.004456
                 114,            0.059043,            0.015391,            0.015651,             0.98428,             0.85124,             0.93429,             0.37288,            0.062285,           0.0074539,            0.014291,           0.0044065,           0.0044065,           0.0044065
                 115,             0.05856,            0.017544,            0.016144,             0.98225,               0.875,             0.94971,             0.64976,            0.050553,           0.0073719,            0.014282,            0.004357,            0.004357,            0.004357
                 116,            0.057789,            0.014029,            0.016206,             0.98225,               0.875,             0.94971,             0.64976,            0.050553,           0.0073719,            0.014282,           0.0043075,           0.0043075,           0.0043075
                 117,            0.058107,            0.013318,             0.01812,             0.98984,             0.89648,             0.97421,             0.48101,            0.054489,           0.0073624,            0.014291,            0.004258,            0.004258,            0.004258
                 118,            0.053745,            0.016376,            0.015879,             0.98984,             0.89648,             0.97421,             0.48101,            0.054489,           0.0073624,            0.014291,           0.0042085,           0.0042085,           0.0042085
                 119,            0.054411,            0.013782,            0.016281,             0.98717,              0.9536,             0.99174,             0.69086,            0.049516,           0.0072813,            0.014299,            0.004159,            0.004159,            0.004159
                 120,            0.055132,            0.014593,            0.016674,             0.98717,              0.9536,             0.99174,             0.69086,            0.049516,           0.0072813,            0.014299,           0.0041095,           0.0041095,           0.0041095
                 121,            0.053491,            0.015219,            0.017313,              0.9849,             0.95761,             0.99381,             0.66027,            0.051582,           0.0072165,            0.014312,             0.00406,             0.00406,             0.00406
                 122,            0.055771,            0.011908,            0.014665,              0.9849,             0.95761,             0.99381,             0.66027,            0.051582,           0.0072165,            0.014312,           0.0040105,           0.0040105,           0.0040105
                 123,            0.057945,             0.01589,            0.017021,             0.98608,             0.95426,             0.99083,             0.73208,            0.048683,           0.0072031,             0.01427,            0.003961,            0.003961,            0.003961
                 124,            0.053993,            0.019431,            0.016231,             0.98608,             0.95426,             0.99083,             0.73208,            0.048683,           0.0072031,             0.01427,           0.0039115,           0.0039115,           0.0039115
                 125,             0.05703,            0.011818,            0.016765,             0.98608,             0.89955,             0.97863,             0.58163,            0.052424,           0.0071068,            0.014175,            0.003862,            0.003862,            0.003862
                 126,            0.055074,            0.015719,            0.016944,             0.98608,             0.89955,             0.97863,             0.58163,            0.052424,           0.0071068,            0.014175,           0.0038125,           0.0038125,           0.0038125
                 127,            0.054666,            0.015337,            0.017092,             0.98502,             0.89903,             0.97994,             0.58969,            0.050934,             0.00702,            0.014182,            0.003763,            0.003763,            0.003763
                 128,            0.053365,             0.01576,            0.016218,             0.98502,             0.89903,             0.97994,             0.58969,            0.050934,             0.00702,            0.014182,           0.0037135,           0.0037135,           0.0037135
                 129,            0.055112,            0.016228,            0.016307,             0.98542,             0.87783,             0.96479,             0.55045,            0.052497,           0.0069828,            0.014078,            0.003664,            0.003664,            0.003664
                 130,            0.056801,            0.015943,            0.018134,             0.98542,             0.87783,             0.96479,             0.55045,            0.052497,           0.0069828,            0.014078,           0.0036145,           0.0036145,           0.0036145
                 131,            0.055683,            0.014461,            0.017234,             0.98616,             0.87176,             0.95403,             0.55638,            0.049204,           0.0069485,             0.01406,            0.003565,            0.003565,            0.003565
                 132,            0.055678,            0.016245,             0.01713,             0.98616,             0.87176,             0.95403,             0.55638,            0.049204,           0.0069485,             0.01406,           0.0035155,           0.0035155,           0.0035155
                 133,            0.054596,            0.013676,            0.016608,             0.98768,             0.86018,              0.9432,              0.5588,            0.054601,           0.0068226,            0.013976,            0.003466,            0.003466,            0.003466
                 134,            0.056479,            0.015599,            0.016293,             0.98768,             0.86018,              0.9432,              0.5588,            0.054601,           0.0068226,            0.013976,           0.0034165,           0.0034165,           0.0034165
                 135,            0.057157,            0.015128,            0.018004,             0.98123,                0.85,             0.93512,             0.59238,            0.049114,            0.006793,            0.014031,            0.003367,            0.003367,            0.003367
                 136,            0.053586,            0.018336,            0.016218,             0.98123,                0.85,             0.93512,             0.59238,            0.049114,            0.006793,            0.014031,           0.0033175,           0.0033175,           0.0033175
                 137,            0.053835,            0.011234,            0.015221,             0.98013,                0.85,             0.93391,             0.51019,            0.054608,           0.0067205,            0.013954,            0.003268,            0.003268,            0.003268
                 138,            0.056365,            0.014393,            0.015807,             0.98013,                0.85,             0.93391,             0.51019,            0.054608,           0.0067205,            0.013954,           0.0032185,           0.0032185,           0.0032185
                 139,            0.055909,            0.013824,             0.01664,             0.98691,                0.85,             0.93452,             0.55187,            0.049667,            0.006691,            0.013959,            0.003169,            0.003169,            0.003169
                 140,            0.058224,            0.010765,            0.016743,             0.98691,                0.85,             0.93452,             0.55187,            0.049667,            0.006691,            0.013959,           0.0031195,           0.0031195,           0.0031195
                 141,            0.052096,            0.014196,            0.013686,             0.98257,                0.85,             0.93696,             0.59111,            0.051347,           0.0066414,            0.013911,             0.00307,             0.00307,             0.00307
                 142,            0.053998,            0.015528,            0.015909,             0.98257,                0.85,             0.93696,             0.59111,            0.051347,           0.0066414,            0.013911,           0.0030205,           0.0030205,           0.0030205
                 143,            0.055227,            0.014589,            0.017121,             0.98275,                0.85,             0.92821,              0.5483,            0.049072,           0.0066195,            0.013902,            0.002971,            0.002971,            0.002971
                 144,              0.0521,            0.014026,             0.01589,             0.98275,                0.85,             0.92821,              0.5483,            0.049072,           0.0066195,            0.013902,           0.0029215,           0.0029215,           0.0029215
                 145,            0.054117,              0.0141,            0.016335,             0.98359,                0.85,             0.93169,             0.66832,            0.047054,           0.0065489,            0.013877,            0.002872,            0.002872,            0.002872
                 146,            0.050344,            0.016269,             0.01624,             0.98359,                0.85,             0.93169,             0.66832,            0.047054,           0.0065489,            0.013877,           0.0028225,           0.0028225,           0.0028225
                 147,            0.053406,            0.011103,            0.015899,             0.98827,                0.85,             0.93429,             0.60083,              0.0471,            0.006608,            0.013876,            0.002773,            0.002773,            0.002773
                 148,            0.052764,            0.017634,            0.016352,             0.98827,                0.85,             0.93429,             0.60083,              0.0471,            0.006608,            0.013876,           0.0027235,           0.0027235,           0.0027235
                 149,            0.051782,            0.011929,            0.014344,             0.98458,                0.85,             0.95028,             0.62095,            0.049575,           0.0065374,            0.013871,            0.002674,            0.002674,            0.002674
                 150,             0.05215,            0.015723,            0.016727,             0.98458,                0.85,             0.95028,             0.62095,            0.049575,           0.0065374,            0.013871,           0.0026245,           0.0026245,           0.0026245
                 151,            0.052572,            0.012283,            0.016139,             0.98524,                0.85,              0.9489,             0.65262,            0.047521,           0.0065355,             0.01388,            0.002575,            0.002575,            0.002575
                 152,            0.053378,            0.011344,            0.016311,             0.98524,                0.85,              0.9489,             0.65262,            0.047521,           0.0065355,             0.01388,           0.0025255,           0.0025255,           0.0025255
                 153,            0.051669,            0.013466,            0.014532,             0.98949,             0.86447,              0.9593,             0.71253,            0.045814,           0.0064745,            0.013851,            0.002476,            0.002476,            0.002476
                 154,            0.053862,             0.01236,            0.017782,             0.98949,             0.86447,              0.9593,             0.71253,            0.045814,           0.0064745,            0.013851,           0.0024265,           0.0024265,           0.0024265
                 155,            0.052131,            0.014404,            0.016614,             0.99022,             0.86696,             0.96444,             0.72275,            0.045574,           0.0064812,            0.013845,            0.002377,            0.002377,            0.002377
                 156,            0.047586,             0.01168,            0.014393,             0.99022,             0.86696,             0.96444,             0.72275,            0.045574,           0.0064812,            0.013845,           0.0023275,           0.0023275,           0.0023275
                 157,            0.052816,            0.013314,            0.017891,             0.98665,               0.925,              0.9701,             0.68143,            0.045856,           0.0064669,            0.013857,            0.002278,            0.002278,            0.002278
                 158,            0.050489,            0.015477,            0.017184,             0.98665,               0.925,              0.9701,             0.68143,            0.045856,           0.0064669,            0.013857,           0.0022285,           0.0022285,           0.0022285
                 159,            0.051888,            0.014675,            0.016406,             0.98419,               0.925,             0.97102,             0.65456,            0.046759,           0.0064631,            0.013848,            0.002179,            0.002179,            0.002179
                 160,            0.050653,            0.014452,            0.015866,             0.98419,               0.925,             0.97102,             0.65456,            0.046759,           0.0064631,            0.013848,           0.0021295,           0.0021295,           0.0021295
                 161,            0.046529,               0.015,            0.014979,             0.98387,               0.925,             0.97296,             0.69405,            0.046321,           0.0064459,            0.013818,             0.00208,             0.00208,             0.00208
                 162,            0.051682,            0.012944,            0.015257,             0.98387,               0.925,             0.97296,             0.69405,            0.046321,           0.0064459,            0.013818,           0.0020305,           0.0020305,           0.0020305
